chartIndex,date,equityPct,benchmarkPct,drawdownPct,activeReturnPct,position,signal,netReturnPct,priorCloseReturnContributionPct,currentSessionReturnContributionPct,indexReturnPct,split,thesisKind,priorCloseThesisKind,equityUsd,component,researchInstrument,signalInstrument,direction,sourceId,confidence
397,2022-08-02,17.6368,9.4921,-19.7794,-2.09,0,0,-2.6748,-2.55754093,-0.1172162,-0.5847,train,index-fallback,summer-heat-long,117636.82,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
398,2022-08-03,19.6893,11.4428,-18.3797,-0.0368,0,0,1.7448,0.53976492,1.2050139,1.7816,train,index-fallback,index-fallback,119689.35,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
399,2022-08-04,19.7517,11.5018,-18.3371,-0.0009,0,0,0.0521,-0.01815435,0.07023136,0.053,train,index-fallback,index-fallback,119751.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
400,2022-08-05,19.363,11.133,-18.6022,0.0061,0,0,-0.3246,-1.17028,0.845642,-0.3308,train,index-fallback,index-fallback,119362.99,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
401,2022-08-08,19.2003,10.978,-18.7132,0.0033,0,0,-0.1363,0.3966144,-0.5328973,-0.1395,train,index-fallback,index-fallback,119200.3,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
402,2022-08-09,18.5664,10.3748,-19.1454,0.0116,0,0,-0.5318,-0.25537787,-0.27644856,-0.5435,train,index-fallback,index-fallback,118566.39,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
403,2022-08-10,21.1473,12.83,-17.3854,-0.0476,0,0,2.1768,1.87881627,0.29801318,2.2244,train,index-fallback,index-fallback,121147.35,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
404,2022-08-11,21.0326,12.7205,-17.4636,0.0023,0,0,-0.0947,0.72088224,-0.81559281,-0.097,train,index-fallback,index-fallback,121032.62,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
405,2022-08-12,23.1147,14.7006,-16.0438,-0.0363,0,0,1.7203,0.51408926,1.20617593,1.7566,train,index-fallback,index-fallback,123114.74,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
406,2022-08-15,23.7153,15.272,-15.6342,-0.0104,0,0,0.4878,-0.49024877,0.97803296,0.4982,train,index-fallback,index-fallback,123715.3,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
407,2022-08-16,23.8427,15.3929,-15.5473,-0.0019,0,0,0.103,-0.26217889,0.3651861,0.1049,train,index-fallback,index-fallback,123842.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
408,2022-08-17,22.8924,14.4886,-16.1954,0.0162,0,0,-0.7674,-0.88964398,0.12221059,-0.7837,train,index-fallback,index-fallback,122892.36,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
409,2022-08-18,23.2448,14.8236,-15.9551,-0.0058,0,0,0.2868,0.007405,0.27942135,0.2926,train,index-fallback,index-fallback,123244.81,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
410,2022-08-19,21.4408,13.107,-17.1853,0.0312,0,0,-1.4638,-0.76101097,-0.70279669,-1.495,train,index-fallback,index-fallback,121440.75,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
411,2022-08-22,18.8184,10.614,-18.9736,0.0447,0,0,-2.1594,-1.21201721,-0.9473696,-2.2041,train,index-fallback,index-fallback,118818.36,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
412,2022-08-23,15.5553,10.3821,-21.1988,-2.5367,0.4375,0.7391,-2.7463,-0.10714539,-2.63919411,-0.2096,train,summer-heat-long,index-fallback,115555.25,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7391
413,2022-08-24,15.5125,10.7013,-21.228,-0.3262,0.4375,0.7391,-0.037,-0.21881712,0.18178626,0.2891,train,summer-heat-long,summer-heat-long,115512.5,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7391
414,2022-08-25,17.1696,12.3933,-20.0979,-0.094,0.4375,0.7391,1.4346,0.71978638,0.71476927,1.5285,train,summer-heat-long,summer-heat-long,117169.64,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7391
415,2022-08-26,14.0047,8.3965,-22.2563,0.8549,0,0,-2.7012,0.77472028,-3.47589891,-3.5561,train,index-fallback,summer-heat-long,114004.65,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
416,2022-08-29,13.1856,7.6011,-22.8148,0.0154,0,0,-0.7184,-0.7634954,0.04510596,-0.7338,train,index-fallback,index-fallback,113185.64,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
417,2022-08-30,12.9998,6.4288,-22.9415,0.9252,0.4375,0.6401,-0.1642,0.3768903,-0.54110962,-1.0895,train,summer-heat-long,index-fallback,112999.79,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6401
418,2022-08-31,12.939,5.6506,-22.983,0.6773,0.4375,0.6401,-0.0538,-0.49349539,0.43966348,-0.7312,train,summer-heat-long,summer-heat-long,112939,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6401
419,2022-09-01,13.2522,5.9027,-22.7694,0.0387,0.4375,0.6401,0.2773,0.17574953,0.10156221,0.2386,train,summer-heat-long,summer-heat-long,113252.18,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6401
420,2022-09-02,10.6076,4.7287,-24.5728,-1.2266,0,0,-2.3351,-0.2681827,-2.06688735,-1.1085,train,index-fallback,summer-heat-long,110607.63,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
421,2022-09-06,10.1562,4.2923,-24.8806,0.0086,0,0,-0.4081,0.21728561,-0.62536676,-0.4167,train,index-fallback,index-fallback,110156.24,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
422,2022-09-07,12.1332,6.2031,-23.5325,-0.0375,0,0,1.7947,-0.06202764,1.85667815,1.8321,train,index-fallback,index-fallback,112133.21,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
423,2022-09-08,12.8169,6.8636,-23.0662,-0.0123,0,0,0.6097,-0.64915347,1.25889122,0.622,train,index-fallback,index-fallback,112816.89,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
424,2022-09-09,14.6508,8.6377,-21.8156,-0.0345,0,0,1.6256,0.61591529,1.00965654,1.6601,train,index-fallback,index-fallback,114650.84,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
425,2022-09-12,17.9329,9.8619,-19.5774,1.7358,0.4375,0.6489,2.8627,0.54262368,2.3200421,1.1269,train,summer-heat-long,index-fallback,117932.95,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6489
426,2022-09-13,15.1639,4.8305,-21.4657,2.2318,0.4375,0.6489,-2.348,-1.67942037,-0.66855905,-4.5798,train,summer-heat-long,summer-heat-long,115163.88,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6489
427,2022-09-14,19.391,5.3138,-18.5831,3.2095,0.4375,0.6489,3.6705,2.11089901,1.55962651,0.4611,train,summer-heat-long,summer-heat-long,119390.97,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6489
428,2022-09-15,14.6443,4.0152,-21.82,-2.7426,0,0,-3.9757,-3.25431589,-0.72140344,-1.2331,train,index-fallback,summer-heat-long,114644.35,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
429,2022-09-16,13.7837,3.2186,-22.4069,0.0153,0,0,-0.7507,-1.13297006,0.38230404,-0.7659,train,index-fallback,index-fallback,113783.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
430,2022-09-19,14.6643,4.0338,-21.8064,-0.0159,0,0,0.7739,-0.83671688,1.61061984,0.7898,train,index-fallback,index-fallback,114664.28,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
431,2022-09-20,13.4693,2.9275,-22.6214,0.0212,0,0,-1.0422,-0.87701154,-0.16513927,-1.0634,train,index-fallback,index-fallback,113469.25,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
432,2022-09-21,11.5051,1.1091,-23.9608,0.0356,0,0,-1.731,0.47549049,-2.2065329,-1.7667,train,index-fallback,index-fallback,111505.1,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
433,2022-09-22,10.4997,0.1784,-24.6464,0.0188,0,0,-0.9017,-0.28026181,-0.62144542,-0.9205,train,index-fallback,index-fallback,110499.66,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
434,2022-09-23,8.7227,-1.4667,-25.8582,0.034,0,0,-1.6081,-0.91973892,-0.68836252,-1.6421,train,index-fallback,index-fallback,108722.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
435,2022-09-26,7.7702,-2.3484,-26.5078,0.0188,0,0,-0.8761,-0.37117837,-0.50490105,-0.8949,train,index-fallback,index-fallback,107770.19,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
436,2022-09-27,7.5695,-2.5345,-26.6446,0.0043,0,0,-0.1862,1.07600831,-1.26219543,-0.1905,train,index-fallback,index-fallback,107569.53,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
437,2022-09-28,9.651,-0.6076,-25.2252,-0.042,0,0,1.935,0.19705361,1.73791561,1.977,train,index-fallback,index-fallback,109651,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
438,2022-09-29,7.2494,-2.8299,-26.8629,0.0457,0,0,-2.1902,-1.06594756,-1.12422789,-2.2359,train,index-fallback,index-fallback,107249.42,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
439,2022-09-30,5.5967,-4.3599,-27.9899,0.0336,0,0,-1.541,-0.27767466,-1.26332106,-1.5746,train,index-fallback,index-fallback,105596.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
440,2022-10-03,8.2667,-1.8882,-26.1692,-0.0559,0,0,2.5285,0.97802266,1.55047209,2.5844,train,index-fallback,index-fallback,108266.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
441,2022-10-04,11.5109,1.1154,-23.9568,-0.0648,0,0,2.9965,1.5884482,1.40807029,3.0614,train,index-fallback,index-fallback,111510.93,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
442,2022-10-05,11.3354,0.9529,-24.0765,0.0033,0,0,-0.1574,-1.20131478,1.04392261,-0.1607,train,index-fallback,index-fallback,111335.41,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
443,2022-10-06,10.2586,-0.0438,-24.8108,0.0201,0,0,-0.9672,-0.39085675,-0.57630704,-0.9873,train,index-fallback,index-fallback,110258.58,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
444,2022-10-07,6.9985,-3.0619,-27.034,0.0627,0,0,-2.9568,-1.23164652,-1.72512531,-3.0194,train,index-fallback,index-fallback,106998.45,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
445,2022-10-10,6.1594,-3.8391,-27.6062,0.0176,0,0,-0.7842,0.28760839,-1.07180784,-0.8018,train,index-fallback,index-fallback,106159.37,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
446,2022-10-11,5.3497,-4.5883,-28.1584,0.0165,0,0,-0.7627,-0.50392983,-0.2587272,-0.7791,train,index-fallback,index-fallback,105349.69,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
447,2022-10-12,5.0836,-4.834,-28.3398,0.005,0,0,-0.2526,0.16572292,-0.41829331,-0.2575,train,index-fallback,index-fallback,105083.58,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
448,2022-10-13,7.7076,-2.409,-26.5504,-0.0511,0,0,2.4971,-2.19768947,4.6948204,2.5482,train,index-fallback,index-fallback,107707.62,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
449,2022-10-14,5.1832,-4.7458,-28.2719,0.0507,0,0,-2.3438,0.73703613,-3.08084865,-2.3945,train,index-fallback,index-fallback,105183.17,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
450,2022-10-17,7.9387,-2.1953,-26.3929,-0.0579,0,0,2.6197,1.85492703,0.764728,2.6776,train,index-fallback,index-fallback,107938.65,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
451,2022-10-18,9.1223,-1.1005,-25.5857,-0.0228,0,0,1.0966,2.31582228,-1.21924593,1.1194,train,index-fallback,index-fallback,109122.31,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
452,2022-10-19,8.4496,-1.7224,-26.0445,0.0124,0,0,-0.6165,-0.56451973,-0.05195365,-0.6289,train,index-fallback,index-fallback,108449.57,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
453,2022-10-20,7.6314,-2.4792,-26.6024,0.0156,0,0,-0.7544,-0.17379217,-0.58060944,-0.77,train,index-fallback,index-fallback,107631.43,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
454,2022-10-21,10.1644,-0.1357,-24.875,-0.0497,0,0,2.3534,-0.15651276,2.50991114,2.4031,train,index-fallback,index-fallback,110164.42,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
455,2022-10-24,11.4528,1.0562,-23.9965,-0.0241,0,0,1.1695,0.37762718,0.79184177,1.1935,train,index-fallback,index-fallback,111452.8,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
456,2022-10-25,13.3137,2.7782,-22.7274,-0.0343,0,0,1.6697,0.05920132,1.61052347,1.704,train,index-fallback,index-fallback,113313.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
457,2022-10-26,12.1599,1.7109,-23.5143,0.0202,0,0,-1.0183,-1.07207642,0.05373926,-1.0385,train,index-fallback,index-fallback,112159.85,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
458,2022-10-27,11.2874,0.9032,-24.1093,0.0162,0,0,-0.7779,0.13544175,-0.91331307,-0.7941,train,index-fallback,index-fallback,111287.36,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
459,2022-10-28,13.9966,3.411,-22.2617,-0.0509,0,0,2.4345,-0.09135563,2.52584793,2.4854,train,index-fallback,index-fallback,113996.65,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
460,2022-10-31,13.1318,2.6107,-22.8515,0.0152,0,0,-0.7587,-0.64650371,-0.11220072,-0.7739,train,index-fallback,index-fallback,113131.76,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
461,2022-11-01,12.5462,2.0682,-23.2508,0.0111,0,0,-0.5176,1.05090444,-1.56846945,-0.5287,train,index-fallback,index-fallback,112546.19,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
462,2022-11-02,9.5509,-0.706,-25.2934,0.0566,0,0,-2.6614,-0.16780297,-2.49363171,-2.718,train,index-fallback,index-fallback,109550.88,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
463,2022-11-03,8.2189,-1.9391,-26.2018,0.026,0,0,-1.2159,-0.93990952,-0.27594845,-1.2419,train,index-fallback,index-fallback,108218.85,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
464,2022-11-04,9.7835,-0.4924,-25.1348,-0.0295,0,0,1.4458,1.66341018,-0.21757806,1.4753,train,index-fallback,index-fallback,109783.48,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
465,2022-11-07,12.6904,0.4949,-23.1525,1.6557,-0.5625,-1,2.6479,0.36906863,2.27884787,0.9922,train,warm-short,index-fallback,112690.44,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
466,2022-11-08,16.4558,1.0822,-20.5848,2.757,-0.217,-1,3.3413,2.73935635,0.60198903,0.5844,train,reversion-short,warm-short,116455.76,winter-alpha,UNG,UNG,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
467,2022-11-09,15.7779,-1.0327,-21.047,1.51,-0.2185,-1,-0.5821,0.8695006,-1.45162184,-2.0922,train,reversion-short,reversion-short,115777.88,winter-alpha,UNG,UNG,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
468,2022-11-10,20.7239,4.7439,-17.6742,-1.5648,0.1125,1,4.272,2.46566668,1.80628961,5.8368,train,reversion-long,reversion-short,120723.91,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
469,2022-11-11,22.409,5.9457,-16.5251,0.2484,0,0,1.3958,0.49614713,0.89964387,1.1474,train,index-fallback,reversion-long,122408.97,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
470,2022-11-14,21.4276,5.0792,-17.1943,0.0162,0,0,-0.8017,-0.48506487,-0.31664826,-0.8179,train,index-fallback,index-fallback,121427.62,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
471,2022-11-15,22.5432,6.0652,-16.4335,-0.0197,0,0,0.9187,1.65110466,-0.73238261,0.9384,train,index-fallback,index-fallback,122543.17,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
472,2022-11-16,21.4816,5.1271,-17.1575,0.0182,0,0,-0.8663,-0.47328318,-0.39298956,-0.8845,train,index-fallback,index-fallback,121481.58,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
473,2022-11-17,21.1597,4.8429,-17.377,0.0053,0,0,-0.265,-1.30889489,1.04392201,-0.2703,train,index-fallback,index-fallback,121159.66,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
474,2022-11-18,21.6038,5.2347,-17.0741,-0.0071,0,0,0.3666,0.87593686,-0.50936618,0.3737,train,index-fallback,index-fallback,121603.83,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
475,2022-11-21,21.0043,4.7036,-17.4829,0.0118,0,0,-0.493,-0.38077793,-0.11217681,-0.5047,train,index-fallback,index-fallback,121004.32,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
476,2022-11-22,22.5976,6.1098,-16.3964,-0.0263,0,0,1.3167,0.43869987,0.87798435,1.343,train,index-fallback,index-fallback,122597.58,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
477,2022-11-23,23.4662,6.8774,-15.8041,-0.0149,0,0,0.7085,-0.06202,0.77055964,0.7234,train,index-fallback,index-fallback,123466.19,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
478,2022-11-25,23.2801,6.7135,-15.931,0.0027,0,0,-0.1507,-0.22092245,0.07026595,-0.1533,train,index-fallback,index-fallback,123280.12,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
479,2022-11-28,21.3916,5.0447,-17.2188,0.0319,0,0,-1.5319,-0.76248812,-0.76936456,-1.5638,train,index-fallback,index-fallback,121391.6,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
480,2022-11-29,21.0569,4.7488,-17.4471,0.006,0,0,-0.2757,0.00745166,-0.28317098,-0.2817,train,index-fallback,index-fallback,121056.92,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
481,2022-11-30,25.0572,8.2856,-14.7191,-0.0719,0,0,3.3045,0.04373445,3.2607452,3.3764,train,index-fallback,index-fallback,125057.25,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
482,2022-12-01,24.0593,8.3187,-15.3996,-0.8285,0.25,1,-0.798,0.30150346,-1.09946418,0.0306,train,reversion-long,index-fallback,124059.29,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
483,2022-12-02,22.6131,8.1024,-16.3858,-0.9659,0,0,-1.1657,-2.31169063,1.14602582,-0.1997,train,index-fallback,reversion-long,122613.13,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
484,2022-12-05,20.1567,6.2103,-18.061,-0.253,0.1125,1,-2.0034,-0.72189856,-1.28147011,-1.7503,train,reversion-long,index-fallback,120156.7,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
485,2022-12-06,17.9834,4.5586,-19.543,-0.2536,0.1125,1,-1.8087,-0.22405322,-1.58469352,-1.5551,train,reversion-long,reversion-long,117983.42,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
486,2022-12-07,18.2886,4.2815,-19.3349,0.5237,0,0,0.2587,0.18899354,0.06975577,-0.265,train,index-fallback,reversion-long,118288.65,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
487,2022-12-08,19.2914,5.1836,-18.6511,-0.0173,0,0,0.8477,0.49082177,0.35686949,0.865,train,index-fallback,index-fallback,119291.38,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
