candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sourceWeightMode,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,volTargetPct,signals,scheduledEvents,executedRows,weatherFollowRows,reversionRows,coldLongRows,warmShortRows,reversionLongRows,reversionShortRows,trainValidationColdLongReturnPct,trainValidationWarmShortReturnPct,trainValidationFollowReturnPct,trainValidationReversionLongReturnPct,trainValidationReversionShortReturnPct,trainValidationReversionReturnPct,holdoutFollowReturnPct,holdoutReversionReturnPct,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
dual-gfs-gefs-core-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.2-fh3-rh2-mv4-vol0-fixed,false,48.3344,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,fixed,5,0.5,0.35,0.15,0.2,3,2,4,0,432,679,480,372,108,60,312,56,52,15.16,16.54,34.2,1.42,-6.19,-4.86,4.83,-10.32,480,882,34.01,33.7,0.31,0.59,-29.17,3,4,29.39,29.08,0.31,0.97,-19.07,7.13,10.94,-3.81,0.76,-11.7,85.76,91.47,-5.71,0.72,-29.17
dual-gfs-gefs-core-equal-a8-c0.35-q0.5-wf0.15-rf0.1-fh3-rh2-mv4-vol0-confidence-scaled,false,48.3322,dual-weather-follow-and-fade,gfs-gefs-core,equal,confidence-scaled,8,0.35,0.5,0.15,0.1,3,2,4,0,440,690,486,366,120,55,311,52,68,10.89,15.31,27.87,11.1,-6.25,4.15,2.61,-4.46,486,876,40.93,33.7,7.23,0.68,-29.67,3,4,24.65,29.08,-4.43,0.85,-21.24,12.28,10.94,1.34,1.26,-11,97.25,91.47,5.78,0.79,-29.67
dual-gfs-gefs-core-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh3-rh1-mv2-vol24-vol-target,false,48.3209,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,8,0.5,0.5,0.15,0.1,3,1,2,24,388,693,447,374,73,58,316,36,37,12.38,12.29,26.19,6.32,-9.61,-3.9,-1.87,-2.51,447,915,40.13,33.7,6.43,0.67,-26.36,3,4,26.49,29.08,-2.59,0.92,-20.52,11.45,10.94,0.51,1.28,-9.36,97.55,91.47,6.08,0.8,-26.36
dual-ncep-complex-equal-a8-c0.5-q0.35-wf0.15-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,48.3203,dual-weather-follow-and-fade,ncep-complex,equal,vol-target,8,0.5,0.35,0.15,0.2,5,1,2,24,443,814,508,439,69,61,378,28,41,4.03,12.9,17.45,6.82,1.64,8.57,-5.49,3.79,508,854,32.32,33.7,-1.38,0.57,-27.26,3,4,29.01,29.08,-0.07,0.99,-19.56,12.64,10.94,1.7,1.37,-8.38,92.29,91.47,0.82,0.77,-27.26
dual-gfs-gefs-core-equal-a5-c0.5-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol0-confidence-scaled,false,48.3013,dual-weather-follow-and-fade,gfs-gefs-core,equal,confidence-scaled,5,0.5,0.35,0.25,0.1,5,1,4,0,432,709,505,452,53,62,390,20,33,4.81,33.97,40.42,1.32,-3.72,-2.44,10.49,0.62,505,857,39.86,33.7,6.16,0.64,-38.48,3,4,28.53,29.08,-0.55,0.92,-17.82,29.43,10.94,18.49,2.44,-8.74,132.67,91.47,41.2,0.92,-38.48
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh2-mv4-vol18-vol-target,false,48.2963,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.35,0.15,0.1,5,2,4,18,442,727,513,417,96,60,357,43,53,4.88,14.61,20.2,4.73,3.23,8.12,2.22,-4.31,513,849,35.35,33.7,1.65,0.61,-27.21,3,4,27.26,29.08,-1.82,0.94,-20.16,12.32,10.94,1.38,1.35,-8.85,93.47,91.47,2,0.78,-27.21
dual-ncep-complex-equal-a8-c0.35-q0.5-wf0.25-rf0.1-fh3-rh1-mv4-vol24-vol-target,false,48.2852,dual-weather-follow-and-fade,ncep-complex,equal,vol-target,8,0.35,0.5,0.25,0.1,3,1,4,24,476,749,479,407,72,57,350,35,37,10.68,10.65,22.47,9.6,-2.48,6.88,-0.71,-5.32,479,883,44.36,33.7,10.66,0.72,-29.16,3,4,23.1,29.08,-5.98,0.82,-22.37,9.94,10.94,-1,1.1,-10.52,95.38,91.47,3.91,0.79,-29.16
dual-gfs-gefs-core-equal-a5-c0.5-q0.5-wf0.15-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,48.2822,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,5,0.5,0.5,0.15,0.1,5,1,4,18,424,695,502,450,52,62,388,20,32,1.6,30.07,32.14,2.9,-4.43,-1.66,-1.05,-0.33,502,860,34.9,33.7,1.2,0.61,-28.51,3,4,29.4,29.08,0.32,1,-19.28,14.83,10.94,3.89,1.62,-8.7,100.45,91.47,8.98,0.82,-28.51
dual-gfs-gefs-core-bg-shrink-a5-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-vol0-fixed,false,48.2708,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,fixed,5,0.5,0.5,0.25,0.2,3,2,4,0,418,655,471,368,103,58,310,53,50,17.09,14.43,34,3.94,-5.98,-2.28,6.59,-10.34,471,891,46.16,33.7,12.46,0.71,-31.3,3,4,24.03,29.08,-5.05,0.8,-21.61,8.91,10.94,-2.03,0.8,-12.37,97.42,91.47,5.95,0.75,-31.3
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.5-wf0.15-rf0.1-fh3-rh1-mv2-vol24-vol-target,false,48.2569,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,5,0.35,0.5,0.15,0.1,3,1,2,24,525,949,502,423,79,68,355,37,42,-2.75,16.75,13.53,10.05,-1.33,8.58,-2.62,-4.57,502,860,37.92,33.7,4.22,0.65,-27.71,3,4,26.68,29.08,-2.4,0.92,-20.55,10.85,10.94,-0.09,1.22,-9.43,93.66,91.47,2.19,0.78,-27.71
dual-gfs-gefs-core-equal-a8-c0.35-q0.5-wf0.15-rf0.1-fh3-rh2-mv2-vol0-confidence-scaled,false,48.2543,dual-weather-follow-and-fade,gfs-gefs-core,equal,confidence-scaled,8,0.35,0.5,0.15,0.1,3,2,2,0,440,789,501,342,159,50,292,63,96,8.8,20.92,31.56,10.87,-8.43,1.52,-4.14,-1.63,501,861,39.19,33.7,5.49,0.66,-29.67,3,4,25.45,29.08,-3.63,0.88,-20.74,10.28,10.94,-0.66,1.08,-11.27,92.57,91.47,1.1,0.77,-29.67
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv4-vol24-vol-target,false,48.2449,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,5,0.35,0.35,0.15,0.2,3,1,4,24,550,875,509,448,61,76,372,32,29,0.42,15.25,15.73,10.16,-0.77,9.31,-1.35,-4.87,509,853,36.2,33.7,2.5,0.62,-27.58,3,4,27.05,29.08,-2.03,0.93,-20.31,11.15,10.94,0.21,1.26,-9.33,92.35,91.47,0.88,0.78,-27.58
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.1-fh5-rh2-mv4-vol18-vol-target,false,48.2243,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.35,0.25,0.1,5,2,4,18,442,727,513,417,96,60,357,43,53,4.77,15.84,21.37,4.72,3.21,8.08,2.46,-4.32,513,849,38.21,33.7,4.51,0.65,-28.12,3,4,25.8,29.08,-3.28,0.9,-20.25,12.57,10.94,1.63,1.35,-8.65,95.72,91.47,4.25,0.79,-28.12
dual-ncep-complex-equal-a5-c0.5-q0.5-wf0.15-rf0.1-fh5-rh1-mv2-vol18-vol-target,false,48.2188,dual-weather-follow-and-fade,ncep-complex,equal,vol-target,5,0.5,0.5,0.15,0.1,5,1,2,18,468,863,512,441,71,62,379,30,41,0.55,13.77,14.4,11.91,1.74,13.86,-3.6,1.84,512,850,33.32,33.7,-0.38,0.58,-28.63,3,4,28.68,29.08,-0.4,0.98,-19.57,12.73,10.94,1.79,1.4,-8.7,93.39,91.47,1.92,0.78,-28.63
dual-gfs-gefs-core-equal-a5-c0.35-q0.5-wf0.15-rf0.2-fh5-rh1-mv4-vol0-confidence-scaled,false,48.2118,dual-weather-follow-and-fade,gfs-gefs-core,equal,confidence-scaled,5,0.35,0.5,0.15,0.2,5,1,4,0,536,882,540,486,54,72,414,21,33,-2.8,37.67,33.81,-1.26,-3.86,-5.07,4.26,3.21,540,822,31.67,33.7,-2.03,0.56,-36.31,3,4,32.31,29.08,3.23,1.05,-17.75,24.88,10.94,13.94,2.2,-8,117.56,91.47,26.09,0.88,-36.31
dual-gfs-gefs-core-equal-a5-c0.35-q0.35-wf0.15-rf0.1-fh5-rh1-mv4-vol24-vol-target,false,48.2107,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,5,0.35,0.35,0.15,0.1,5,1,4,24,555,912,546,491,55,75,416,21,34,-3.97,35.47,30.09,2,-2.35,-0.4,-1.46,0.2,546,816,34.36,33.7,0.66,0.6,-29.26,3,4,29,29.08,-0.08,0.99,-19.2,14.6,10.94,3.66,1.59,-8.58,98.63,91.47,7.16,0.81,-29.26
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-vol18-vol-target,false,48.2091,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,5,0.35,0.35,0.25,0.2,3,1,2,18,550,995,514,430,84,72,358,40,44,-0.86,16.57,15.57,10.25,0.59,10.9,-1.97,-5.11,514,848,39.23,33.7,5.53,0.66,-28.51,3,4,25.38,29.08,-3.7,0.88,-20.71,10.95,10.94,0.01,1.21,-9.74,93.69,91.47,2.22,0.78,-28.51
dual-gfs-gefs-core-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.1-fh3-rh1-mv4-vol24-vol-target,false,48.2078,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,8,0.5,0.35,0.25,0.1,3,1,4,24,400,625,444,390,54,62,328,28,26,13.87,9.81,25.04,8.86,-9.25,-1.21,1.34,-4.29,444,918,45.79,33.7,12.09,0.74,-27.13,3,4,23.63,29.08,-5.45,0.83,-21.62,12.14,10.94,1.2,1.32,-9.67,102.13,91.47,10.66,0.82,-27.13
dual-gfs-gefs-core-equal-a8-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv4-vol24-vol-target,false,48.2044,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.35,0.35,0.25,0.2,5,1,4,24,444,730,519,468,51,63,405,19,32,5.07,33.53,40.3,-1.04,-7.97,-8.93,-0.34,0.92,519,843,35.7,33.7,2,0.62,-31.1,3,4,29.45,29.08,0.37,0.99,-18.74,17.1,10.94,6.16,1.78,-8.24,105.71,91.47,14.24,0.84,-31.1
dual-gfs-gefs-core-bg-shrink-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-vol0-fixed,false,48.1993,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,fixed,8,0.35,0.35,0.25,0.2,3,1,2,0,444,797,475,394,81,57,337,37,44,14.97,9.88,26.33,7.38,-0.64,6.69,0.53,-5.09,475,887,60.09,33.7,26.39,0.85,-34.51,3,4,17.27,29.08,-11.81,0.61,-24.98,13,10.94,2.06,1.11,-11.55,112.13,91.47,20.66,0.81,-34.51
dual-gfs-gefs-core-equal-a5-c0.5-q0.5-wf0.15-rf0.1-fh5-rh1-mv2-vol24-vol-target,false,48.1907,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,5,0.5,0.5,0.15,0.1,5,1,2,24,424,779,508,440,68,62,378,30,38,1.72,16.45,18.46,11.06,-0.75,10.22,-2.6,1.26,508,854,33.01,33.7,-0.69,0.58,-28.74,3,4,28.82,29.08,-0.26,0.98,-19.28,14.47,10.94,3.53,1.58,-8.63,96.14,91.47,4.67,0.79,-28.74
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.1-fh5-rh1-mv2-vol18-vol-target,false,48.1895,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,5,0.35,0.35,0.15,0.1,5,1,2,18,550,1015,549,477,72,71,406,32,40,-2.65,19.64,16.46,10.9,0.34,11.28,-1.22,-0.04,549,813,32.59,33.7,-1.11,0.58,-28.89,3,4,28.88,29.08,-0.2,0.98,-19.62,13.7,10.94,2.76,1.5,-8.7,94.28,91.47,2.81,0.78,-28.89
dual-ncep-complex-bg-shrink-a8-c0.35-q0.5-wf0.15-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,48.187,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.35,0.5,0.15,0.1,3,1,4,18,470,741,478,414,64,58,356,33,31,11.44,14.9,28.05,6.57,-4.82,1.43,0.91,-6.14,478,884,38.25,33.7,4.55,0.65,-27.38,3,4,26.86,29.08,-2.22,0.93,-20.82,10.78,10.94,-0.16,1.21,-10.03,94.28,91.47,2.81,0.78,-27.38
dual-gfs-gefs-core-equal-a8-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,48.1779,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.35,0.35,0.25,0.1,5,1,4,18,444,730,519,468,51,63,405,19,32,4.73,33.91,40.25,-0.1,-8.58,-8.67,0.18,0.15,519,843,36.74,33.7,3.04,0.63,-30.49,3,4,28.79,29.08,-0.29,0.98,-19.08,16.81,10.94,5.87,1.79,-8.57,105.73,91.47,14.26,0.84,-30.49
dual-gfs-gefs-core-equal-a8-c0.35-q0.35-wf0.15-rf0.2-fh5-rh1-mv4-vol18-vol-target,false,48.1739,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.35,0.35,0.15,0.2,5,1,4,18,444,730,519,468,51,63,405,19,32,3.86,33.86,39.03,-0.89,-7.98,-8.8,-1.59,0.83,519,843,33.78,33.7,0.08,0.59,-29.07,3,4,30.32,29.08,1.24,1.02,-19.07,15.53,10.94,4.59,1.66,-8.53,101.42,91.47,9.95,0.82,-29.07
dual-gfs-gefs-core-equal-a8-c0.35-q0.5-wf0.15-rf0.2-fh5-rh1-mv4-vol18-vol-target,false,48.1664,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.35,0.5,0.15,0.2,5,1,4,18,440,723,517,467,50,63,404,18,32,3.86,33.79,38.96,-0.76,-7.98,-8.68,-1.59,0.83,517,845,33.9,33.7,0.2,0.59,-29.07,3,4,30.32,29.08,1.24,1.02,-19.07,15.53,10.94,4.59,1.66,-8.53,101.6,91.47,10.13,0.82,-29.07
dual-ncep-complex-bg-shrink-a5-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,48.1638,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,5,0.35,0.35,0.25,0.1,5,1,4,18,590,974,548,488,60,74,414,27,33,-3.24,29.3,25.11,5.64,-1.08,4.5,-0.06,-1.69,548,814,35.85,33.7,2.15,0.62,-30.22,3,4,27.96,29.08,-1.12,0.96,-19.5,12.81,10.94,1.87,1.37,-8.55,96.1,91.47,4.63,0.79,-30.22
dual-ncep-complex-equal-a5-c0.35-q0.35-wf0.15-rf0.1-fh5-rh1-mv2-vol18-vol-target,false,48.1526,dual-weather-follow-and-fade,ncep-complex,equal,vol-target,5,0.35,0.35,0.15,0.1,5,1,2,18,594,1095,551,478,73,73,405,31,42,-5.4,18.64,12.23,12.2,2.82,15.36,-4.99,3.24,551,811,32.74,33.7,-0.96,0.58,-29.18,3,4,28.61,29.08,-0.47,0.98,-19.56,12.63,10.94,1.69,1.39,-8.7,92.27,91.47,0.8,0.77,-29.18
dual-ncep-complex-equal-a5-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,48.1455,dual-weather-follow-and-fade,ncep-complex,equal,vol-target,5,0.35,0.35,0.25,0.1,5,1,4,18,594,982,549,492,57,73,419,23,34,-5.17,34.68,27.72,3.97,-1.75,2.15,-2.22,1.09,549,813,36.42,33.7,2.72,0.63,-30.57,3,4,27.92,29.08,-1.16,0.95,-19.5,13.49,10.94,2.55,1.45,-8.55,98.06,91.47,6.59,0.8,-30.57
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.1-fh3-rh1-mv2-vol18-vol-target,false,48.1445,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.25,0.1,3,1,2,18,433,780,462,386,76,58,328,40,36,13.89,14.56,30.47,3.73,-9.1,-5.71,-0.22,-5.45,462,900,43.71,33.7,10.01,0.71,-26.83,3,4,24.81,29.08,-4.27,0.87,-21.27,11.1,10.94,0.16,1.21,-10.61,99.28,91.47,7.81,0.81,-26.83
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.5-wf0.25-rf0.1-fh5-rh1-mv2-vol18-vol-target,false,48.1434,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,5,0.35,0.5,0.25,0.1,5,1,2,18,525,969,543,473,70,70,403,31,39,-2.72,17.61,14.41,11.27,-0.74,10.45,-0.24,-0.05,543,819,33.7,33.7,0,0.59,-30.49,3,4,28.69,29.08,-0.39,0.98,-19.67,14.82,10.94,3.88,1.58,-8.57,97.56,91.47,6.09,0.8,-30.49
dual-gfs-gefs-core-equal-a5-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol0-fixed,false,48.1357,dual-weather-follow-and-fade,gfs-gefs-core,equal,fixed,5,0.35,0.35,0.25,0.1,5,1,4,0,555,912,546,491,55,75,416,21,34,-0.94,39.77,38.45,0.1,-2.23,-2.13,11.05,1.47,546,816,43.45,33.7,9.75,0.67,-40.15,3,4,26.31,29.08,-2.77,0.86,-18.12,30.75,10.94,19.81,2.46,-8.79,136.91,91.47,45.44,0.92,-40.15
dual-ncep-complex-bg-shrink-a8-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv2-vol24-vol-target,false,48.1282,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.35,0.35,0.25,0.1,5,1,2,24,479,881,530,456,74,65,391,31,43,5.63,13,19.36,10.79,-2.41,8.13,-1.87,-0.29,530,832,35.47,33.7,1.77,0.61,-31.28,3,4,27.47,29.08,-1.61,0.94,-19.41,12.34,10.94,1.4,1.32,-8.42,94,91.47,2.53,0.78,-31.28
dual-gfs-gefs-core-equal-a8-c0.35-q0.5-wf0.25-rf0.2-fh5-rh1-mv4-vol24-vol-target,false,48.1159,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.35,0.5,0.25,0.2,5,1,4,24,440,723,517,467,50,63,404,18,32,5.07,33.37,40.12,-0.91,-7.97,-8.81,-0.34,0.92,517,845,35.73,33.7,2.03,0.62,-31.1,3,4,29.45,29.08,0.37,0.99,-18.74,17.1,10.94,6.16,1.78,-8.24,105.76,91.47,14.29,0.84,-31.1
dual-ncep-complex-equal-a8-c0.35-q0.35-wf0.25-rf0.1-fh3-rh1-mv2-vol18-vol-target,false,48.1157,dual-weather-follow-and-fade,ncep-complex,equal,vol-target,8,0.35,0.35,0.25,0.1,3,1,2,18,480,867,486,389,97,53,336,44,53,8.88,14.62,24.79,9.31,-6.39,2.32,-0.96,-5.02,486,876,43.71,33.7,10.01,0.71,-28.75,3,4,23.61,29.08,-5.47,0.83,-21.8,10.79,10.94,-0.15,1.19,-10.85,96.8,91.47,5.33,0.79,-28.75
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.5-wf0.15-rf0.2-fh3-rh1-mv4-vol18-vol-target,false,48.1086,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,5,0.35,0.5,0.15,0.2,3,1,4,18,525,834,494,437,57,71,366,29,28,-2.18,15.48,12.96,9.55,-0.8,8.67,0.33,-4.98,494,868,36.8,33.7,3.1,0.63,-27.07,3,4,27.33,29.08,-1.75,0.94,-20.38,11.37,10.94,0.43,1.28,-9.53,94,91.47,2.53,0.78,-27.07
dual-gfs-gefs-core-equal-a8-c0.35-q0.35-wf0.15-rf0.1-fh5-rh1-mv2-vol24-vol-target,false,48.1085,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.35,0.35,0.15,0.1,5,1,2,24,444,816,526,458,68,63,395,29,39,4.07,19.87,24.75,7.83,-4.24,3.26,-3.13,1.76,526,836,33.39,33.7,-0.31,0.59,-29.04,3,4,28.75,29.08,-0.33,0.98,-19.28,14.4,10.94,3.46,1.57,-8.63,96.47,91.47,5,0.8,-29.04
dual-gfs-gefs-core-equal-a8-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv2-vol18-vol-target,false,48.107,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.35,0.35,0.25,0.1,5,1,2,18,444,816,526,458,68,63,395,29,39,4.73,19.82,25.49,8.01,-4.33,3.33,-1.16,1.64,526,836,34.82,33.7,1.12,0.6,-30.6,3,4,28.23,29.08,-0.85,0.96,-19.29,16.59,10.94,5.65,1.77,-8.57,101.57,91.47,10.1,0.82,-30.6
dual-gfs-gefs-core-equal-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-vol0-fixed,false,48.1062,dual-weather-follow-and-fade,gfs-gefs-core,equal,fixed,8,0.35,0.5,0.25,0.2,3,1,4,0,440,690,466,398,68,59,339,30,38,16.83,11.98,30.82,6.03,-0.69,5.3,7.24,-3.71,466,896,62.77,33.7,29.07,0.87,-33.66,3,4,15.73,29.08,-13.35,0.57,-25.96,21.36,10.94,10.42,1.71,-10.14,128.61,91.47,37.14,0.88,-33.66
dual-gfs-gefs-core-equal-a5-c0.5-q0.35-wf0.15-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,48.1023,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,5,0.5,0.35,0.15,0.1,5,1,4,18,432,709,505,452,53,62,390,20,33,1.6,32.01,34.12,2.9,-3.84,-1.06,-1.05,-0.33,505,857,34.64,33.7,0.94,0.6,-28.65,3,4,29.4,29.08,0.32,1,-19.28,14.83,10.94,3.89,1.62,-8.7,100.07,91.47,8.6,0.81,-28.65
dual-gfs-gefs-core-bg-shrink-a8-c0.35-q0.5-wf0.15-rf0.1-fh5-rh1-mv2-vol18-vol-target,false,48.0925,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,8,0.35,0.5,0.15,0.1,5,1,2,18,436,803,522,454,68,63,391,29,39,5.5,16.14,22.52,9.27,-5.13,3.66,-1.63,-0.29,522,840,33.91,33.7,0.21,0.59,-29.03,3,4,28.75,29.08,-0.33,0.98,-19.63,13.84,10.94,2.9,1.51,-8.7,96.27,91.47,4.8,0.79,-29.03
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.5-wf0.25-rf0.1-fh3-rh2-mv2-vol0-fixed,false,48.0667,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,fixed,5,0.35,0.5,0.25,0.1,3,2,2,0,525,949,525,378,147,62,316,66,81,1.81,19.43,21.59,9.3,-4.26,4.64,0.2,-7.19,525,837,48.41,33.7,14.71,0.73,-34.27,3,4,22.07,29.08,-7.01,0.76,-22.38,8.41,10.94,-2.53,0.78,-10.51,96.41,91.47,4.94,0.75,-34.27
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv4-vol18-vol-target,false,48.0642,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.15,0.1,5,2,4,18,433,713,511,417,94,60,357,41,53,4.88,14.61,20.2,3.78,3.23,7.14,2.22,-4.31,511,851,35.53,33.7,1.83,0.61,-27.21,3,4,27.26,29.08,-1.82,0.94,-20.16,12.32,10.94,1.38,1.35,-8.85,93.72,91.47,2.25,0.78,-27.21
dual-gfs-gefs-core-equal-a8-c0.35-q0.35-wf0.15-rf0.1-fh3-rh2-mv4-vol0-confidence-scaled,false,48.0568,dual-weather-follow-and-fade,gfs-gefs-core,equal,confidence-scaled,8,0.35,0.35,0.15,0.1,3,2,4,0,444,698,487,366,121,55,311,53,68,10.89,15.31,27.87,10.83,-6.25,3.9,2.61,-4.46,487,875,40.66,33.7,6.96,0.67,-29.67,3,4,24.65,29.08,-4.43,0.85,-21.24,12.28,10.94,1.34,1.26,-11,96.88,91.47,5.41,0.79,-29.67
dual-gfs-gefs-core-equal-a5-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv4-vol0-confidence-scaled,false,48.0507,dual-weather-follow-and-fade,gfs-gefs-core,equal,confidence-scaled,5,0.5,0.5,0.25,0.2,5,1,4,0,424,695,502,450,52,62,388,20,32,4.8,33,39.38,-1.02,-4.02,-5,10.49,2.13,502,860,35.74,33.7,2.04,0.59,-38.74,3,4,30.93,29.08,1.85,0.98,-17.23,31.37,10.94,20.43,2.44,-8.4,133.48,91.47,42.01,0.91,-38.74
dual-gfs-gefs-core-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.1-fh3-rh1-mv2-vol24-vol-target,false,48.0476,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,vol-target,8,0.5,0.35,0.25,0.1,3,1,2,24,400,714,450,377,73,59,318,37,36,13,10.72,25.12,7.74,-9.16,-2.13,-1.36,-2.53,450,912,44.89,33.7,11.19,0.73,-27.13,3,4,23.82,29.08,-5.26,0.84,-21.5,12.01,10.94,1.07,1.31,-9.56,100.94,91.47,9.47,0.82,-27.13
dual-ncep-complex-equal-a8-c0.5-q0.5-wf0.15-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,48.0425,dual-weather-follow-and-fade,ncep-complex,equal,vol-target,8,0.5,0.5,0.15,0.2,5,1,2,24,439,806,504,437,67,61,376,27,40,4.03,12.33,16.86,6.93,0.34,7.3,-5.49,3.79,504,858,32.48,33.7,-1.22,0.57,-27.26,3,4,29.01,29.08,-0.07,0.99,-19.56,12.64,10.94,1.7,1.37,-8.38,92.52,91.47,1.05,0.77,-27.26
dual-gfs-gefs-core-equal-a5-c0.35-q0.35-wf0.25-rf0.1-fh3-rh2-mv4-vol0-confidence-scaled,false,48.0389,dual-weather-follow-and-fade,gfs-gefs-core,equal,confidence-scaled,5,0.35,0.35,0.25,0.1,3,2,4,0,555,883,523,402,121,68,334,53,68,0.8,21.68,22.66,13.39,-2.36,10.71,2.83,-5.36,523,839,53.8,33.7,20.1,0.8,-33.9,3,4,18.61,29.08,-10.47,0.66,-24.63,13.01,10.94,2.07,1.15,-11.38,106.15,91.47,14.68,0.8,-33.9
dual-ncep-complex-bg-shrink-a8-c0.35-q0.5-wf0.15-rf0.1-fh5-rh1-mv2-vol24-vol-target,false,48.0379,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.35,0.5,0.15,0.1,5,1,2,24,470,865,526,454,72,65,389,30,42,5.41,11.81,17.86,10.87,-3.61,6.86,-2.07,-0.28,526,836,33.81,33.7,0.11,0.59,-29.2,3,4,28.23,29.08,-0.85,0.97,-19.56,12.13,10.94,1.19,1.33,-8.52,92.4,91.47,0.93,0.77,-29.2
