date,weightedAnomalyF,coveragePct,extremeCount,sampledWeight,locationCount,heatingSeason,qualifies,source
2024-09-22,5.43,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-23,2.76,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-24,3.87,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-25,3.33,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-26,4.05,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-27,3.55,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-28,4.6,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-29,5.74,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-30,7.16,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-01,4.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-02,2.27,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-03,4.14,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-04,5.4,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-05,7.3,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-06,6.12,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-07,3.04,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-08,0.56,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-09,0.15,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-10,-0.25,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-11,2.56,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-12,4.56,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-13,3.86,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-14,-1.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-15,-5.15,0.245,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-16,-6.31,0.283,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-17,-4.47,0.189,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-18,-0.46,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-19,2.06,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-20,4.29,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-21,6.76,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-22,9.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-23,8.15,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-24,6.17,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-25,5.01,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-26,4.16,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-27,1.89,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-28,5.67,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-29,12.22,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-30,14.31,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-10-31,11.34,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-11-01,7.18,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-02,5.78,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-03,7.27,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-04,10.91,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-05,13.15,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-06,12.76,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-07,11.82,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-08,10.29,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-09,6,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-10,8.28,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-11,10.07,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-12,5.39,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-13,3.56,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-14,3.47,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-15,3.84,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-16,6.48,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-17,8.82,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-18,12.17,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-19,10.66,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-20,5.44,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-21,-1.8,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-22,-2.1,0.113,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-23,1.12,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-24,5.58,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-25,6.53,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-26,1.48,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-27,2.12,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-28,0.13,0.038,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-29,-7.94,0.481,1,1.06,18,true,false,NASA POWER actual anomaly basket
2024-11-30,-10.57,0.774,3,1.06,18,true,true,NASA POWER actual anomaly basket
2024-12-01,-8.26,0.613,0,1.06,18,true,true,NASA POWER actual anomaly basket
2024-12-02,-8.18,0.575,1,1.06,18,true,true,NASA POWER actual anomaly basket
2024-12-03,-8.61,0.434,4,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-04,-4.27,0.151,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-05,-6,0.425,2,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-06,-7.23,0.396,2,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-07,-1.22,0.085,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-08,6.75,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-09,8.96,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-10,7.19,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-11,3.43,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-12,-6.35,0.302,2,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-13,-5.57,0.358,1,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-14,-0.18,0.057,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-15,5.45,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-16,10.34,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-17,10.31,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-18,8.4,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-19,3.89,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-20,0.33,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-21,-6.06,0.151,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-22,-7.34,0.538,2,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-23,-2.66,0.434,3,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-24,3.72,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-25,5.15,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-26,6.67,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-27,7.87,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-28,12.22,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-29,13.08,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-30,11.86,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-12-31,9.09,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-01,3.93,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-02,0.53,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-03,-1.47,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-04,-4.12,0.217,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-05,-2.21,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-06,-4.95,0.217,2,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-07,-6.54,0.368,1,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-08,-8.62,0.481,2,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-09,-8.21,0.594,1,1.06,18,true,true,NASA POWER actual anomaly basket
2025-01-10,-5.25,0.349,1,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-11,-5.59,0.377,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-12,-4.81,0.302,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-13,-5.7,0.283,1,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-14,-6.67,0.311,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-15,-5.66,0.245,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-16,-0.23,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-17,4.62,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-18,4.06,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-19,-4.97,0.462,5,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-20,-13.73,0.84,10,1.06,18,true,true,NASA POWER actual anomaly basket
2025-01-21,-16.05,0.943,12,1.06,18,true,true,NASA POWER actual anomaly basket
2025-01-22,-12.6,0.896,7,1.06,18,true,true,NASA POWER actual anomaly basket
2025-01-23,-8.87,0.472,2,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-24,-7.35,0.358,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-25,-1.14,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-26,0.86,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-27,1.13,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-28,4.38,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-29,7.99,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-30,8.66,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-01-31,11.14,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-01,3.97,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-02,5.29,0.057,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-03,10.12,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-04,6.78,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-05,4.91,0.057,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-06,7.99,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-07,4.6,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-08,6.43,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-09,3.51,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-10,-0.53,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-11,-1.74,0.066,1,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-12,0.6,0.104,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-13,-1.15,0.198,3,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-14,-4.77,0.142,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-15,3.58,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-16,-0.1,0.245,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-17,-10.38,0.538,5,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-18,-13.86,0.802,7,1.06,18,true,true,NASA POWER actual anomaly basket
2025-02-19,-17.02,0.934,13,1.06,18,true,true,NASA POWER actual anomaly basket
2025-02-20,-18.96,1,12,1.06,18,true,true,NASA POWER actual anomaly basket
2025-02-21,-15.4,1,10,1.06,18,true,true,NASA POWER actual anomaly basket
2025-02-22,-10.01,0.642,3,1.06,18,true,true,NASA POWER actual anomaly basket
2025-02-23,-2.2,0.151,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-24,3.56,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-25,8.01,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-26,10.3,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-27,9.15,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-02-28,6.92,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-01,0.15,0.047,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-02,-4.92,0.415,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-03,2.45,0.057,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-04,9.2,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-05,6.37,0.038,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-06,-0.26,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-07,1.15,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-08,0.84,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-09,1.81,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-10,6.53,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-11,8.07,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-12,8.07,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-13,8.3,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-14,11.83,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-15,10.05,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-16,6.07,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-17,3.27,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-18,6.49,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-19,7.92,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-20,0.67,0.085,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-21,0.44,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-22,2.89,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-23,1.72,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-24,1.79,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-25,3.77,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-26,1.33,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-27,2.37,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-28,8.75,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-29,11.42,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-30,8.59,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-03-31,4.21,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2025-04-01,-0.25,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-02,5.65,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-03,8.06,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-04,9.42,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-05,6.36,0.038,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-06,0.4,0.132,1,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-07,-5.42,0.434,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-08,-8.6,0.472,2,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-09,-5.19,0.264,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-10,-1.75,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-11,-3.76,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-12,-3.72,0.255,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-13,1.26,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-14,4.51,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-15,-0.21,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-16,-3.16,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-17,1.57,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-18,5.86,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-19,6.06,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-20,4.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-21,4,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-22,7.25,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-23,7.91,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-24,6.75,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-25,6.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-26,4.07,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-27,2.87,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-28,7.55,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-29,7.59,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-04-30,5.46,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-01,5.28,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-02,4.35,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-03,1.24,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-04,-0.35,0.094,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-05,-0.54,0.094,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-06,2.18,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-07,1.87,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-08,0.89,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-09,-1.5,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-10,-2.17,0.038,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-11,0.69,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-12,3.94,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-13,6.32,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-14,7.32,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-15,7.8,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-16,7.77,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-17,4.78,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-18,2.25,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-19,0.9,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-20,-0.56,0.123,1,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-21,-3.01,0.123,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-22,-4.61,0.208,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-23,-5.77,0.292,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-24,-4.49,0.104,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-25,-3.17,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-26,-3.39,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-27,-3.26,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-28,-4.18,0.123,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-29,-2.43,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-30,-2.4,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-05-31,-4.82,0.17,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-01,-5.06,0.226,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-02,-0.67,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-03,1.81,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-04,2.11,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-05,2.33,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-06,3.33,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-07,1.82,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-08,0.05,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-09,-1.58,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-10,-1.41,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-11,0.85,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-12,0.91,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-13,-0.37,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-14,-1.35,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-15,-1.52,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-16,0.07,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-17,1.18,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-18,1.95,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-19,2.32,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-20,2.3,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-21,5.22,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-22,7.17,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-23,8.03,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-24,8.03,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-25,6.14,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-26,3.88,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-27,1.53,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-28,2.71,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-29,4.12,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-06-30,3.58,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-01,2.94,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-02,2.78,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-03,3.35,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-04,2.63,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-05,2.49,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-06,2.37,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-07,2.06,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-08,2.8,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-09,1.46,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-10,0.73,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-11,2.76,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-12,2.86,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-13,1.96,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-14,2.7,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-15,3.25,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-16,2.46,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-17,0.79,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-18,-0.79,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-19,0.85,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-20,1.48,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-21,0.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-22,0.18,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-23,2.24,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-24,4.06,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-25,4.51,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-26,3.92,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-27,4.31,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-28,6.29,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-29,7.2,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-30,5.76,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-07-31,1.35,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-01,-3.47,0.038,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-02,-4.29,0.132,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-03,-4.35,0.17,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-04,-3.13,0.113,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-05,-1.79,0.151,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-06,-0.45,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-07,0.63,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-08,0.73,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-09,1.12,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-10,1.7,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-11,2.54,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-12,3.47,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-13,3.14,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-14,4.15,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-15,5.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-16,4.91,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-17,4.24,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-18,2.21,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-19,2.34,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-20,0.63,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-21,-0.98,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-22,-0.56,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-23,-0.73,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-24,-1.58,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-25,-3.26,0.302,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-26,-5.52,0.236,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-27,-5.56,0.226,0,1.06,18,false,false,NASA POWER actual anomaly basket
2025-08-28,-4.77,0.142,0,1.06,18,false,false,NASA POWER actual anomaly basket
