issueDate,targetDate,leadDays,windowId,modelId,locationId,region,weight,forecastMeanF,normalMeanF,forecastAnomalyF,sampledValidHoursUtc,nearestGridLatitude,nearestGridLongitude,source
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,59.54,40.363,19.177,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,69.62,44.875,24.745,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,71.96,48.363,23.597,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,68.72,49.205,19.515,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,67.64,46.788,20.852,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,69.08,44.841,24.239,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,53.96,37.949,16.011,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,41.36,35.513,5.847,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,37.94,36.246,1.694,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,32.54,29.997,2.543,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,76.46,53.15,23.31,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,73.94,58.547,15.393,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,48.02,25.516,22.504,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,65.12,34.139,30.981,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,51.08,32.004,19.076,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,63.32,33.171,30.149,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,70.7,37.78,32.92,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,73.22,42.099,31.121,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,68.18,41.131,27.049,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,71.6,44.862,26.738,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,74.12,48.291,25.829,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,68,50.073,17.927,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,68.36,48.043,20.317,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,70.52,46.515,24.005,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,46.04,40.221,5.819,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,39.56,37.351,2.209,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,37.04,37.578,-0.538,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,33.26,31.644,1.616,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,76.1,53.952,22.148,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,74.12,59.094,15.026,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,34.88,26.719,8.161,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,42.8,34.048,8.752,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,49.46,32.463,16.997,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,59.18,33.165,26.015,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,49.46,38.095,11.365,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,50.36,42.061,8.299,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,48.38,40.972,7.408,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,63.14,45.715,17.425,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,65.12,49.725,15.395,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,68.18,49.783,18.397,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,68.9,48.337,20.563,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,71.78,47.377,24.403,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,64.04,41.943,22.097,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,54.32,39.796,14.524,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,48.2,38.688,9.512,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,47.12,33.367,13.753,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,53.6,54.61,-1.01,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,73.94,60.112,13.828,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,31.82,28.798,3.022,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,36.5,34.028,2.472,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,35.24,32.006,3.234,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,45.14,32.719,12.421,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,41,36.964,4.036,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,48.56,43.122,5.438,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,48.74,42.98,5.76,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,59.9,46.724,13.176,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,60.62,50.416,10.204,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,68.36,51.253,17.107,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,71.96,49.026,22.934,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,76.1,47.278,28.822,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,78.44,40.054,38.386,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,76.64,37.832,38.808,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,71.78,38.031,33.749,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,63.86,32.603,31.257,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,65.48,54.984,10.496,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,80.6,59.422,21.178,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,36.14,30.798,5.342,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,38.12,35.734,2.386,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,32.72,33.16,-0.44,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,31.28,33.968,-2.688,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,45.14,38.616,6.524,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,53.78,43.837,9.943,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,59,42.924,16.076,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,52.88,47.559,5.321,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,57.56,50.945,6.615,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,56.66,51.526,5.134,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,54.5,49.706,4.794,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,54.14,48.158,5.982,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,45.86,41.523,4.337,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,42.08,39.136,2.944,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,39.56,38.415,1.145,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,36.5,32.799,3.701,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,69.8,55.122,14.678,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,71.06,59.733,11.327,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,31.46,31.671,-0.211,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,46.76,36.183,10.577,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,42.98,35.131,7.849,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,44.24,35.56,8.68,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,48.38,39.406,8.974,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,53.6,44.127,9.473,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,50.54,43.677,6.863,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,70.88,47.79,23.09,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,73.22,50.925,22.295,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,62.24,51.928,10.312,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,60.26,50.289,9.971,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,62.24,48.777,13.463,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,53.96,42.136,11.824,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,48.56,39.944,8.616,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,44.78,39.286,5.494,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,37.94,33.75,4.19,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,80.96,55.065,25.895,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,75.56,59.755,15.805,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,35.06,31.562,3.498,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,31.64,35.451,-3.811,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,33.08,34.418,-1.338,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,33.62,34.786,-1.166,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,42.26,39.232,3.028,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,42.8,44.685,-1.885,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,43.7,43.998,-0.298,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,50,48.592,1.408,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,49.64,51.279,-1.639,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,65.3,52.503,12.797,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,64.22,50.687,13.533,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,66.02,49.238,16.782,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,55.22,42.544,12.676,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,53.06,40.108,12.952,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,52.34,39.461,12.879,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,50.18,34.751,15.429,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
