issueDate,targetDate,leadDays,windowId,modelId,locationId,region,weight,forecastMeanF,normalMeanF,forecastAnomalyF,sampledValidHoursUtc,nearestGridLatitude,nearestGridLongitude,source
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,kansas-city,Central Plains,0.04,38.91,47.543,-8.633,0,39,-94.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,nashville,Mid-South,0.05,61.86,51.041,10.819,0,36.25,-86.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,memphis,Mid-South,0.04,62.141,53.965,8.176,0,35.25,-90,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,atlanta,Southeast,0.07,67.766,55.374,12.392,0,33.75,-84.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,charlotte,Southeast,0.05,63.378,53.395,9.984,0,35.25,-80.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,raleigh,Southeast,0.04,60.285,51.567,8.717,0,35.75,-78.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,washington-dc,Mid-Atlantic,0.07,54.097,44.568,9.53,0,39,-77,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,philadelphia,Mid-Atlantic,0.06,49.316,42.826,6.49,0,40,-75.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,new-york,Northeast,0.11,42.791,41.565,1.226,0,40.75,-74,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,boston,Northeast,0.06,36.547,37.81,-1.263,0,42.25,-71,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,dallas,Texas/Oklahoma fringe,0.05,46.672,59.332,-12.66,0,32.75,-96.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,houston,Texas/Oklahoma fringe,0.05,71.985,64.048,7.937,0,29.75,-95.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-192h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,minneapolis,Upper Midwest,0.07,42.429,33.458,8.971,0,45,-93.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,chicago,Great Lakes,0.09,50.473,37.235,13.238,0,42,-87.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,detroit,Great Lakes,0.06,42.036,36.174,5.862,0,42.25,-83,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,cleveland,Great Lakes,0.05,43.048,36.864,6.185,0,41.5,-81.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,indianapolis,Ohio Valley,0.05,53.117,41.697,11.42,0,39.75,-86.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,st-louis,Midwest,0.05,62.511,46.508,16.003,0,38.75,-90.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,kansas-city,Central Plains,0.04,64.761,45.615,19.146,0,39,-94.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,nashville,Mid-South,0.05,53.623,49.975,3.648,0,36.25,-86.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,memphis,Mid-South,0.04,56.267,52.846,3.42,0,35.25,-90,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,atlanta,Southeast,0.07,53.511,54.234,-0.724,0,33.75,-84.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,charlotte,Southeast,0.05,53.679,51.507,2.173,0,35.25,-80.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,raleigh,Southeast,0.04,50.867,49.291,1.575,0,35.75,-78.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,washington-dc,Mid-Atlantic,0.07,47.379,42.42,4.959,0,39,-77,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,philadelphia,Mid-Atlantic,0.06,43.104,39.798,3.307,0,40,-75.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,new-york,Northeast,0.11,41.192,39.642,1.55,0,40.75,-74,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,boston,Northeast,0.06,38.661,34.659,4.001,0,42.25,-71,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,dallas,Texas/Oklahoma fringe,0.05,63.861,55.772,8.089,0,32.75,-96.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,houston,Texas/Oklahoma fringe,0.05,61.498,61.007,0.491,0,29.75,-95.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-24h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,minneapolis,Upper Midwest,0.07,34.216,37.592,-3.376,0,45,-93.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,chicago,Great Lakes,0.09,32.585,39.334,-6.749,0,42,-87.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,detroit,Great Lakes,0.06,28.422,40.569,-12.147,0,42.25,-83,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,cleveland,Great Lakes,0.05,29.21,40.276,-11.066,0,41.5,-81.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,indianapolis,Ohio Valley,0.05,29.21,45.809,-16.599,0,39.75,-86.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,st-louis,Midwest,0.05,37.253,48.873,-11.62,0,38.75,-90.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,kansas-city,Central Plains,0.04,43.385,47.41,-4.026,0,39,-94.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,nashville,Mid-South,0.05,44.791,53.577,-8.786,0,36.25,-86.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,memphis,Mid-South,0.04,42.935,56.244,-13.309,0,35.25,-90,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,atlanta,Southeast,0.07,67.122,56.166,10.957,0,33.75,-84.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,charlotte,Southeast,0.05,66.447,54.895,11.552,0,35.25,-80.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,raleigh,Southeast,0.04,68.247,53.739,14.509,0,35.75,-78.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,washington-dc,Mid-Atlantic,0.07,51.597,47.692,3.905,0,39,-77,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,philadelphia,Mid-Atlantic,0.06,41.416,45.703,-4.287,0,40,-75.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,new-york,Northeast,0.11,39.728,43.359,-3.63,0,40.75,-74,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,boston,Northeast,0.06,37.591,39.674,-2.083,0,42.25,-71,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,dallas,Texas/Oklahoma fringe,0.05,57.278,58.5,-1.221,0,32.75,-96.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,houston,Texas/Oklahoma fringe,0.05,68.866,64.192,4.674,0,29.75,-95.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240318/00z/aifs/0p25/oper/20240318000000-240h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,minneapolis,Upper Midwest,0.07,25.768,33.505,-7.738,0,45,-93.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,chicago,Great Lakes,0.09,32.799,36.939,-4.14,0,42,-87.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,detroit,Great Lakes,0.06,29.143,35.749,-6.607,0,42.25,-83,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,cleveland,Great Lakes,0.05,30.661,35.937,-5.275,0,41.5,-81.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,indianapolis,Ohio Valley,0.05,39.043,41.356,-2.314,0,39.75,-86.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,st-louis,Midwest,0.05,47.03,46.29,0.74,0,38.75,-90.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,kansas-city,Central Plains,0.04,45.793,45.26,0.533,0,39,-94.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,nashville,Mid-South,0.05,63.005,48.928,14.077,0,36.25,-86.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,memphis,Mid-South,0.04,68.011,51.51,16.502,0,35.25,-90,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,atlanta,Southeast,0.07,65.761,52.957,12.805,0,33.75,-84.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,charlotte,Southeast,0.05,65.255,52.377,12.879,0,35.25,-80.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,raleigh,Southeast,0.04,64.299,50.335,13.964,0,35.75,-78.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,washington-dc,Mid-Atlantic,0.07,53.668,42.78,10.888,0,39,-77,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,philadelphia,Mid-Atlantic,0.06,47.649,40.692,6.957,0,40,-75.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,new-york,Northeast,0.11,44.836,39.939,4.898,0,40.75,-74,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,boston,Northeast,0.06,42.98,35.544,7.437,0,42.25,-71,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,dallas,Texas/Oklahoma fringe,0.05,69.361,57.067,12.295,0,32.75,-96.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,houston,Texas/Oklahoma fringe,0.05,65.649,60.955,4.694,0,29.75,-95.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-48h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,minneapolis,Upper Midwest,0.07,30.377,34.791,-4.414,0,45,-93.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,chicago,Great Lakes,0.09,31.333,37.254,-5.92,0,42,-87.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,detroit,Great Lakes,0.06,30.433,35.397,-4.964,0,42.25,-83,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,cleveland,Great Lakes,0.05,27.452,35.167,-7.715,0,41.5,-81.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,indianapolis,Ohio Valley,0.05,38.308,40.459,-2.151,0,39.75,-86.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,st-louis,Midwest,0.05,46.521,45.309,1.212,0,38.75,-90.25,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,kansas-city,Central Plains,0.04,49.277,45.971,3.306,0,39,-94.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,nashville,Mid-South,0.05,55.633,48.882,6.752,0,36.25,-86.75,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,memphis,Mid-South,0.04,63.34,52.383,10.957,0,35.25,-90,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,atlanta,Southeast,0.07,67.108,52.528,14.58,0,33.75,-84.5,"ECMWF AIFS open data on AWS, 2 metre temperature, aifs/0p25/oper; https://ecmwf-forecasts.s3.eu-central-1.amazonaws.com/20240319/00z/aifs/0p25/oper/20240319000000-72h-oper-fc.grib2"
