candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,signals,events,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
fade-only-long-history-core-a8-c0.35-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,32.8645,fade-only,long-history-core,fixed,8,0.35,0.5,0.25,0.2,5,1,2,236,195,144,1218,28.17,33.7,-5.53,0.51,-26.63,3,4,37.39,29.08,8.31,1.18,-18.94,17.33,10.94,6.39,1.61,-8.03,106.61,91.47,15.14,0.83,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,32.8645,fade-only,long-history-core,fixed,8,0.35,0.5,0.4,0.2,5,1,2,236,195,144,1218,28.17,33.7,-5.53,0.51,-26.63,3,4,37.39,29.08,8.31,1.18,-18.94,17.33,10.94,6.39,1.61,-8.03,106.61,91.47,15.14,0.83,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-fixed,true,32.6723,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.25,0.2,3,1,4,294,165,111,1251,34.08,33.7,0.38,0.59,-26.63,3,4,34.86,29.08,5.78,1.12,-21.02,19.82,10.94,8.88,1.89,-5.73,116.65,91.47,25.18,0.88,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-fixed,true,32.6723,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.4,0.2,3,1,4,294,165,111,1251,34.08,33.7,0.38,0.59,-26.63,3,4,34.86,29.08,5.78,1.12,-21.02,19.82,10.94,8.88,1.89,-5.73,116.65,91.47,25.18,0.88,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-fixed,true,32.6723,fade-only,all-source-consensus,fixed,5,0.35,0.5,0.25,0.2,3,1,4,294,165,111,1251,34.08,33.7,0.38,0.59,-26.63,3,4,34.86,29.08,5.78,1.12,-21.02,19.82,10.94,8.88,1.89,-5.73,116.65,91.47,25.18,0.88,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-fixed,true,32.6723,fade-only,all-source-consensus,fixed,5,0.35,0.5,0.4,0.2,3,1,4,294,165,111,1251,34.08,33.7,0.38,0.59,-26.63,3,4,34.86,29.08,5.78,1.12,-21.02,19.82,10.94,8.88,1.89,-5.73,116.65,91.47,25.18,0.88,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,true,32.6723,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.35,0.25,0.2,3,1,4,294,165,111,1251,34.08,33.7,0.38,0.59,-26.63,3,4,34.86,29.08,5.78,1.12,-21.02,19.82,10.94,8.88,1.89,-5.73,116.65,91.47,25.18,0.88,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,true,32.6723,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.35,0.4,0.2,3,1,4,294,165,111,1251,34.08,33.7,0.38,0.59,-26.63,3,4,34.86,29.08,5.78,1.12,-21.02,19.82,10.94,8.88,1.89,-5.73,116.65,91.47,25.18,0.88,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,true,32.6723,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.5,0.25,0.2,3,1,4,294,165,111,1251,34.08,33.7,0.38,0.59,-26.63,3,4,34.86,29.08,5.78,1.12,-21.02,19.82,10.94,8.88,1.89,-5.73,116.65,91.47,25.18,0.88,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,true,32.6723,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.5,0.4,0.2,3,1,4,294,165,111,1251,34.08,33.7,0.38,0.59,-26.63,3,4,34.86,29.08,5.78,1.12,-21.02,19.82,10.94,8.88,1.89,-5.73,116.65,91.47,25.18,0.88,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,32.32,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.25,0.2,5,1,2,294,244,167,1195,27.44,33.7,-6.26,0.5,-26.63,3,4,36.42,29.08,7.34,1.16,-19.36,17.13,10.94,6.19,1.58,-8.26,103.63,91.47,12.16,0.81,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,32.32,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.4,0.2,5,1,2,294,244,167,1195,27.44,33.7,-6.26,0.5,-26.63,3,4,36.42,29.08,7.34,1.16,-19.36,17.13,10.94,6.19,1.58,-8.26,103.63,91.47,12.16,0.81,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,32.32,fade-only,all-source-consensus,fixed,5,0.35,0.5,0.25,0.2,5,1,2,294,244,167,1195,27.44,33.7,-6.26,0.5,-26.63,3,4,36.42,29.08,7.34,1.16,-19.36,17.13,10.94,6.19,1.58,-8.26,103.63,91.47,12.16,0.81,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,32.32,fade-only,all-source-consensus,fixed,5,0.35,0.5,0.4,0.2,5,1,2,294,244,167,1195,27.44,33.7,-6.26,0.5,-26.63,3,4,36.42,29.08,7.34,1.16,-19.36,17.13,10.94,6.19,1.58,-8.26,103.63,91.47,12.16,0.81,-26.63
fade-only-long-history-core-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-fixed,true,31.8899,fade-only,long-history-core,fixed,5,0.35,0.35,0.25,0.2,3,1,4,288,162,113,1249,34.08,33.7,0.38,0.59,-26.63,3,4,34.59,29.08,5.51,1.12,-21.02,22.72,10.94,11.78,2.12,-5.82,121.45,91.47,29.98,0.9,-26.63
fade-only-long-history-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-fixed,true,31.8899,fade-only,long-history-core,fixed,5,0.35,0.35,0.4,0.2,3,1,4,288,162,113,1249,34.08,33.7,0.38,0.59,-26.63,3,4,34.59,29.08,5.51,1.12,-21.02,22.72,10.94,11.78,2.12,-5.82,121.45,91.47,29.98,0.9,-26.63
fade-only-long-history-core-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-fixed,true,31.8899,fade-only,long-history-core,fixed,5,0.35,0.5,0.25,0.2,3,1,4,286,161,112,1250,34.08,33.7,0.38,0.59,-26.63,3,4,34.59,29.08,5.51,1.12,-21.02,21.66,10.94,10.72,2.03,-5.82,119.53,91.47,28.06,0.89,-26.63
fade-only-long-history-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-fixed,true,31.8899,fade-only,long-history-core,fixed,5,0.35,0.5,0.4,0.2,3,1,4,286,161,112,1250,34.08,33.7,0.38,0.59,-26.63,3,4,34.59,29.08,5.51,1.12,-21.02,21.66,10.94,10.72,2.03,-5.82,119.53,91.47,28.06,0.89,-26.63
fade-only-long-history-core-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,true,31.8899,fade-only,long-history-core,confidence-scaled,5,0.35,0.35,0.25,0.2,3,1,4,288,162,113,1249,34.08,33.7,0.38,0.59,-26.63,3,4,34.59,29.08,5.51,1.12,-21.02,22.05,10.94,11.11,2.07,-5.82,120.24,91.47,28.77,0.9,-26.63
fade-only-long-history-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,true,31.8899,fade-only,long-history-core,confidence-scaled,5,0.35,0.35,0.4,0.2,3,1,4,288,162,113,1249,34.08,33.7,0.38,0.59,-26.63,3,4,34.59,29.08,5.51,1.12,-21.02,22.05,10.94,11.11,2.07,-5.82,120.24,91.47,28.77,0.9,-26.63
fade-only-long-history-core-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,true,31.8899,fade-only,long-history-core,confidence-scaled,5,0.35,0.5,0.25,0.2,3,1,4,286,161,112,1250,34.08,33.7,0.38,0.59,-26.63,3,4,34.59,29.08,5.51,1.12,-21.02,21.66,10.94,10.72,2.03,-5.82,119.53,91.47,28.06,0.89,-26.63
fade-only-long-history-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,true,31.8899,fade-only,long-history-core,confidence-scaled,5,0.35,0.5,0.4,0.2,3,1,4,286,161,112,1250,34.08,33.7,0.38,0.59,-26.63,3,4,34.59,29.08,5.51,1.12,-21.02,21.66,10.94,10.72,2.03,-5.82,119.53,91.47,28.06,0.89,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.8483,fade-only,long-history-core,confidence-scaled,8,0.5,0.35,0.25,0.2,5,1,2,218,183,138,1224,28.24,33.7,-5.46,0.51,-26.63,3,4,37.26,29.08,8.18,1.18,-19.39,16.1,10.94,5.16,1.51,-8.11,104.37,91.47,12.9,0.82,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.8483,fade-only,long-history-core,confidence-scaled,8,0.5,0.35,0.4,0.2,5,1,2,218,183,138,1224,28.24,33.7,-5.46,0.51,-26.63,3,4,37.26,29.08,8.18,1.18,-19.39,16.1,10.94,5.16,1.51,-8.11,104.37,91.47,12.9,0.82,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.8483,fade-only,long-history-core,confidence-scaled,8,0.5,0.5,0.25,0.2,5,1,2,218,183,138,1224,28.24,33.7,-5.46,0.51,-26.63,3,4,37.26,29.08,8.18,1.18,-19.39,16.1,10.94,5.16,1.51,-8.11,104.37,91.47,12.9,0.82,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.8483,fade-only,long-history-core,confidence-scaled,8,0.5,0.5,0.4,0.2,5,1,2,218,183,138,1224,28.24,33.7,-5.46,0.51,-26.63,3,4,37.26,29.08,8.18,1.18,-19.39,16.1,10.94,5.16,1.51,-8.11,104.37,91.47,12.9,0.82,-26.63
fade-only-long-history-core-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,true,31.8023,fade-only,long-history-core,confidence-scaled,8,0.35,0.35,0.25,0.2,3,1,4,236,133,98,1264,36.21,33.7,2.51,0.61,-26.63,3,4,34.34,29.08,5.26,1.11,-21.53,14.53,10.94,3.59,1.58,-9.22,109.57,91.47,18.1,0.85,-26.63
fade-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,true,31.8023,fade-only,long-history-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,1,4,236,133,98,1264,36.21,33.7,2.51,0.61,-26.63,3,4,34.34,29.08,5.26,1.11,-21.53,14.53,10.94,3.59,1.58,-9.22,109.57,91.47,18.1,0.85,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,true,31.8023,fade-only,long-history-core,confidence-scaled,8,0.35,0.5,0.25,0.2,3,1,4,236,133,98,1264,36.21,33.7,2.51,0.61,-26.63,3,4,34.34,29.08,5.26,1.11,-21.53,14.53,10.94,3.59,1.58,-9.22,109.57,91.47,18.1,0.85,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,true,31.8023,fade-only,long-history-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,1,4,236,133,98,1264,36.21,33.7,2.51,0.61,-26.63,3,4,34.34,29.08,5.26,1.11,-21.53,14.53,10.94,3.59,1.58,-9.22,109.57,91.47,18.1,0.85,-26.63
fade-only-long-history-core-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-fixed,true,31.7213,fade-only,long-history-core,fixed,8,0.35,0.35,0.25,0.2,3,1,4,236,133,98,1264,36.21,33.7,2.51,0.61,-26.63,3,4,34.28,29.08,5.2,1.11,-21.53,14.53,10.94,3.59,1.58,-9.22,109.49,91.47,18.02,0.85,-26.63
fade-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-fixed,true,31.7213,fade-only,long-history-core,fixed,8,0.35,0.35,0.4,0.2,3,1,4,236,133,98,1264,36.21,33.7,2.51,0.61,-26.63,3,4,34.28,29.08,5.2,1.11,-21.53,14.53,10.94,3.59,1.58,-9.22,109.49,91.47,18.02,0.85,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-fixed,true,31.7213,fade-only,long-history-core,fixed,8,0.35,0.5,0.25,0.2,3,1,4,236,133,98,1264,36.21,33.7,2.51,0.61,-26.63,3,4,34.28,29.08,5.2,1.11,-21.53,14.53,10.94,3.59,1.58,-9.22,109.49,91.47,18.02,0.85,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-fixed,true,31.7213,fade-only,long-history-core,fixed,8,0.35,0.5,0.4,0.2,3,1,4,236,133,98,1264,36.21,33.7,2.51,0.61,-26.63,3,4,34.28,29.08,5.2,1.11,-21.53,14.53,10.94,3.59,1.58,-9.22,109.49,91.47,18.02,0.85,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,31.5593,fade-only,long-history-core,fixed,8,0.5,0.35,0.25,0.2,5,1,2,218,183,138,1224,28.24,33.7,-5.46,0.51,-26.63,3,4,37.12,29.08,8.04,1.17,-19.39,16.1,10.94,5.16,1.51,-8.11,104.16,91.47,12.69,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,31.5593,fade-only,long-history-core,fixed,8,0.5,0.35,0.4,0.2,5,1,2,218,183,138,1224,28.24,33.7,-5.46,0.51,-26.63,3,4,37.12,29.08,8.04,1.17,-19.39,16.1,10.94,5.16,1.51,-8.11,104.16,91.47,12.69,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,31.5593,fade-only,long-history-core,fixed,8,0.5,0.5,0.25,0.2,5,1,2,218,183,138,1224,28.24,33.7,-5.46,0.51,-26.63,3,4,37.12,29.08,8.04,1.17,-19.39,16.1,10.94,5.16,1.51,-8.11,104.16,91.47,12.69,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,31.5593,fade-only,long-history-core,fixed,8,0.5,0.5,0.4,0.2,5,1,2,218,183,138,1224,28.24,33.7,-5.46,0.51,-26.63,3,4,37.12,29.08,8.04,1.17,-19.39,16.1,10.94,5.16,1.51,-8.11,104.16,91.47,12.69,0.81,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv4-fixed,true,31.5285,follow-and-fade,long-history-core,fixed,8,0.5,0.35,0.25,0.2,5,1,4,218,365,245,1117,36.16,33.7,2.46,0.61,-26.63,3,4,29.38,29.08,0.3,0.93,-18.54,37.14,10.94,26.2,2.71,-7.3,141.61,91.47,50.14,0.95,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv4-fixed,true,31.5285,follow-and-fade,long-history-core,fixed,8,0.5,0.5,0.25,0.2,5,1,4,218,365,245,1117,36.16,33.7,2.46,0.61,-26.63,3,4,29.38,29.08,0.3,0.93,-18.54,37.14,10.94,26.2,2.71,-7.3,141.61,91.47,50.14,0.95,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv4-confidence-scaled,true,31.5285,follow-and-fade,long-history-core,confidence-scaled,8,0.5,0.35,0.25,0.2,5,1,4,218,365,245,1117,36.16,33.7,2.46,0.61,-26.63,3,4,29.38,29.08,0.3,0.93,-18.54,37.14,10.94,26.2,2.71,-7.3,141.61,91.47,50.14,0.95,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv4-confidence-scaled,true,31.5285,follow-and-fade,long-history-core,confidence-scaled,8,0.5,0.5,0.25,0.2,5,1,4,218,365,245,1117,36.16,33.7,2.46,0.61,-26.63,3,4,29.38,29.08,0.3,0.93,-18.54,37.14,10.94,26.2,2.71,-7.3,141.61,91.47,50.14,0.95,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.4275,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.35,0.25,0.2,5,1,2,251,209,149,1213,28.17,33.7,-5.53,0.51,-26.63,3,4,36.24,29.08,7.16,1.15,-19.36,16.95,10.94,6.01,1.58,-8.03,104.23,91.47,12.76,0.81,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.4275,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.35,0.4,0.2,5,1,2,251,209,149,1213,28.17,33.7,-5.53,0.51,-26.63,3,4,36.24,29.08,7.16,1.15,-19.36,16.95,10.94,6.01,1.58,-8.03,104.23,91.47,12.76,0.81,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.4275,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.5,0.25,0.2,5,1,2,251,209,149,1213,28.17,33.7,-5.53,0.51,-26.63,3,4,36.24,29.08,7.16,1.15,-19.36,16.95,10.94,6.01,1.58,-8.03,104.23,91.47,12.76,0.81,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.4275,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.5,0.4,0.2,5,1,2,251,209,149,1213,28.17,33.7,-5.53,0.51,-26.63,3,4,36.24,29.08,7.16,1.15,-19.36,16.95,10.94,6.01,1.58,-8.03,104.23,91.47,12.76,0.81,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,31.2655,fade-only,all-source-consensus,fixed,8,0.35,0.35,0.25,0.2,5,1,2,251,209,149,1213,28.17,33.7,-5.53,0.51,-26.63,3,4,36.12,29.08,7.04,1.15,-19.36,16.95,10.94,6.01,1.58,-8.03,104.04,91.47,12.57,0.81,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,31.2655,fade-only,all-source-consensus,fixed,8,0.35,0.35,0.4,0.2,5,1,2,251,209,149,1213,28.17,33.7,-5.53,0.51,-26.63,3,4,36.12,29.08,7.04,1.15,-19.36,16.95,10.94,6.01,1.58,-8.03,104.04,91.47,12.57,0.81,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,31.2655,fade-only,all-source-consensus,fixed,8,0.35,0.5,0.25,0.2,5,1,2,251,209,149,1213,28.17,33.7,-5.53,0.51,-26.63,3,4,36.12,29.08,7.04,1.15,-19.36,16.95,10.94,6.01,1.58,-8.03,104.04,91.47,12.57,0.81,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,31.2655,fade-only,all-source-consensus,fixed,8,0.35,0.5,0.4,0.2,5,1,2,251,209,149,1213,28.17,33.7,-5.53,0.51,-26.63,3,4,36.12,29.08,7.04,1.15,-19.36,16.95,10.94,6.01,1.58,-8.03,104.04,91.47,12.57,0.81,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.2435,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.35,0.25,0.2,5,1,2,294,244,167,1195,27.44,33.7,-6.26,0.5,-26.63,3,4,35.83,29.08,6.75,1.14,-19.36,17.31,10.94,6.37,1.59,-8.26,103.07,91.47,11.6,0.81,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.2435,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.35,0.4,0.2,5,1,2,294,244,167,1195,27.44,33.7,-6.26,0.5,-26.63,3,4,35.83,29.08,6.75,1.14,-19.36,17.31,10.94,6.37,1.59,-8.26,103.07,91.47,11.6,0.81,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.2435,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.5,0.25,0.2,5,1,2,294,244,167,1195,27.44,33.7,-6.26,0.5,-26.63,3,4,35.83,29.08,6.75,1.14,-19.36,17.31,10.94,6.37,1.59,-8.26,103.07,91.47,11.6,0.81,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,true,31.2435,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.5,0.4,0.2,5,1,2,294,244,167,1195,27.44,33.7,-6.26,0.5,-26.63,3,4,35.83,29.08,6.75,1.14,-19.36,17.31,10.94,6.37,1.59,-8.26,103.07,91.47,11.6,0.81,-26.63
fade-only-long-history-core-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,30.7519,fade-only,long-history-core,fixed,5,0.35,0.35,0.25,0.2,5,1,2,288,239,166,1196,27.44,33.7,-6.26,0.5,-26.63,3,4,35.72,29.08,6.64,1.14,-19.36,17.2,10.94,6.26,1.6,-8.26,102.71,91.47,11.24,0.81,-26.63
fade-only-long-history-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,30.7519,fade-only,long-history-core,fixed,5,0.35,0.35,0.4,0.2,5,1,2,288,239,166,1196,27.44,33.7,-6.26,0.5,-26.63,3,4,35.72,29.08,6.64,1.14,-19.36,17.2,10.94,6.26,1.6,-8.26,102.71,91.47,11.24,0.81,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,true,30.1505,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.35,0.25,0.2,5,1,2,231,195,143,1219,28.24,33.7,-5.46,0.51,-26.63,3,4,35.87,29.08,6.79,1.14,-19.36,15.72,10.94,4.78,1.48,-8.11,101.64,91.47,10.17,0.8,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,true,30.1505,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.35,0.4,0.2,5,1,2,231,195,143,1219,28.24,33.7,-5.46,0.51,-26.63,3,4,35.87,29.08,6.79,1.14,-19.36,15.72,10.94,4.78,1.48,-8.11,101.64,91.47,10.17,0.8,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,true,30.1505,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.25,0.2,5,1,2,231,195,143,1219,28.24,33.7,-5.46,0.51,-26.63,3,4,35.87,29.08,6.79,1.14,-19.36,15.72,10.94,4.78,1.48,-8.11,101.64,91.47,10.17,0.8,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,true,30.1505,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.4,0.2,5,1,2,231,195,143,1219,28.24,33.7,-5.46,0.51,-26.63,3,4,35.87,29.08,6.79,1.14,-19.36,15.72,10.94,4.78,1.48,-8.11,101.64,91.47,10.17,0.8,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,29.975,fade-only,all-source-consensus,fixed,8,0.5,0.35,0.25,0.2,5,1,2,231,195,143,1219,28.24,33.7,-5.46,0.51,-26.63,3,4,35.74,29.08,6.66,1.14,-19.36,15.72,10.94,4.78,1.48,-8.11,101.45,91.47,9.98,0.8,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,29.975,fade-only,all-source-consensus,fixed,8,0.5,0.35,0.4,0.2,5,1,2,231,195,143,1219,28.24,33.7,-5.46,0.51,-26.63,3,4,35.74,29.08,6.66,1.14,-19.36,15.72,10.94,4.78,1.48,-8.11,101.45,91.47,9.98,0.8,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-fixed,true,29.975,fade-only,all-source-consensus,fixed,8,0.5,0.5,0.25,0.2,5,1,2,231,195,143,1219,28.24,33.7,-5.46,0.51,-26.63,3,4,35.74,29.08,6.66,1.14,-19.36,15.72,10.94,4.78,1.48,-8.11,101.45,91.47,9.98,0.8,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,true,29.975,fade-only,all-source-consensus,fixed,8,0.5,0.5,0.4,0.2,5,1,2,231,195,143,1219,28.24,33.7,-5.46,0.51,-26.63,3,4,35.74,29.08,6.66,1.14,-19.36,15.72,10.94,4.78,1.48,-8.11,101.45,91.47,9.98,0.8,-26.63
fade-only-long-history-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-fixed,true,29.7704,fade-only,long-history-core,fixed,5,0.5,0.35,0.25,0.2,3,1,4,239,135,102,1260,34.55,33.7,0.85,0.59,-26.63,3,4,34.33,29.08,5.25,1.11,-22.22,21.36,10.94,10.42,2.01,-5.73,119.35,91.47,27.88,0.89,-26.63
