issueDate,targetDate,leadDays,windowId,modelId,symbol,priorTradeDate,entryTradeDate,targetTradeDate,priorClose,entryClose,targetClose,returnPctPriorCloseToTarget,returnPctEntryCloseToTarget,qualifies
2024-03-19,2024-03-26,7,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-18,2024-03-19,2024-03-26,15.34000015258789,15.640000343322754,14.960000038146973,-2.477,-4.348,false
2024-03-19,2024-03-26,7,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-18,2024-03-19,2024-03-26,1.7029999494552612,1.74399995803833,1.5750000476837158,-7.516,-9.69,false
2024-03-19,2024-03-28,9,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-18,2024-03-19,2024-03-28,15.34000015258789,15.640000343322754,14.569999694824219,-5.02,-6.841,false
2024-03-19,2024-03-28,9,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-18,2024-03-19,2024-03-28,1.7029999494552612,1.74399995803833,1.7630000114440918,3.523,1.089,false
2024-03-19,2024-03-29,10,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-18,2024-03-19,2024-03-28,15.34000015258789,15.640000343322754,14.569999694824219,-5.02,-6.841,false
2024-03-19,2024-03-29,10,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-18,2024-03-19,2024-03-28,1.7029999494552612,1.74399995803833,1.7630000114440918,3.523,1.089,false
2024-03-20,2024-03-21,1,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-19,2024-03-20,2024-03-21,15.640000343322754,15.369999885559082,15.319999694824219,-2.046,-0.325,false
2024-03-20,2024-03-21,1,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-19,2024-03-20,2024-03-21,1.74399995803833,1.6990000009536743,1.6829999685287476,-3.498,-0.942,false
2024-03-20,2024-03-22,2,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-19,2024-03-20,2024-03-22,15.640000343322754,15.369999885559082,15.109999656677246,-3.389,-1.692,false
2024-03-20,2024-03-22,2,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-19,2024-03-20,2024-03-22,1.74399995803833,1.6990000009536743,1.659000039100647,-4.874,-2.354,false
2024-03-20,2024-03-27,7,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-19,2024-03-20,2024-03-27,15.640000343322754,15.369999885559082,14.350000381469727,-8.248,-6.636,false
2024-03-20,2024-03-27,7,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-19,2024-03-20,2024-03-27,1.74399995803833,1.6990000009536743,1.718000054359436,-1.491,1.118,false
2024-03-20,2024-03-23,3,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-19,2024-03-20,2024-03-22,15.640000343322754,15.369999885559082,15.109999656677246,-3.389,-1.692,false
2024-03-20,2024-03-23,3,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-19,2024-03-20,2024-03-22,1.74399995803833,1.6990000009536743,1.659000039100647,-4.874,-2.354,false
2024-03-20,2024-03-29,9,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-19,2024-03-20,2024-03-28,15.640000343322754,15.369999885559082,14.569999694824219,-6.841,-5.205,false
2024-03-20,2024-03-29,9,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-19,2024-03-20,2024-03-28,1.74399995803833,1.6990000009536743,1.7630000114440918,1.089,3.767,false
2024-03-20,2024-03-28,8,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-19,2024-03-20,2024-03-28,15.640000343322754,15.369999885559082,14.569999694824219,-6.841,-5.205,false
2024-03-20,2024-03-28,8,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-19,2024-03-20,2024-03-28,1.74399995803833,1.6990000009536743,1.7630000114440918,1.089,3.767,false
2024-03-21,2024-03-22,1,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-20,2024-03-21,2024-03-22,15.369999885559082,15.319999694824219,15.109999656677246,-1.692,-1.371,false
2024-03-21,2024-03-22,1,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-20,2024-03-21,2024-03-22,1.6990000009536743,1.6829999685287476,1.659000039100647,-2.354,-1.426,false
2024-03-20,2024-03-30,10,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-19,2024-03-20,2024-03-28,15.640000343322754,15.369999885559082,14.569999694824219,-6.841,-5.205,false
2024-03-20,2024-03-30,10,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-19,2024-03-20,2024-03-28,1.74399995803833,1.6990000009536743,1.7630000114440918,1.089,3.767,false
2024-03-21,2024-03-23,2,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-20,2024-03-21,2024-03-22,15.369999885559082,15.319999694824219,15.109999656677246,-1.692,-1.371,false
2024-03-21,2024-03-23,2,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-20,2024-03-21,2024-03-22,1.6990000009536743,1.6829999685287476,1.659000039100647,-2.354,-1.426,false
2024-03-21,2024-03-24,3,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-20,2024-03-21,2024-03-22,15.369999885559082,15.319999694824219,15.109999656677246,-1.692,-1.371,false
2024-03-21,2024-03-24,3,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-20,2024-03-21,2024-03-22,1.6990000009536743,1.6829999685287476,1.659000039100647,-2.354,-1.426,false
2024-03-21,2024-03-29,8,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-20,2024-03-21,2024-03-28,15.369999885559082,15.319999694824219,14.569999694824219,-5.205,-4.896,false
2024-03-21,2024-03-29,8,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-20,2024-03-21,2024-03-28,1.6990000009536743,1.6829999685287476,1.7630000114440918,3.767,4.753,false
2024-03-21,2024-03-28,7,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-20,2024-03-21,2024-03-28,15.369999885559082,15.319999694824219,14.569999694824219,-5.205,-4.896,false
2024-03-21,2024-03-28,7,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-20,2024-03-21,2024-03-28,1.6990000009536743,1.6829999685287476,1.7630000114440918,3.767,4.753,false
2024-03-21,2024-03-30,9,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-20,2024-03-21,2024-03-28,15.369999885559082,15.319999694824219,14.569999694824219,-5.205,-4.896,false
2024-03-21,2024-03-30,9,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-20,2024-03-21,2024-03-28,1.6990000009536743,1.6829999685287476,1.7630000114440918,3.767,4.753,false
2024-03-21,2024-03-31,10,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-20,2024-03-21,2024-03-28,15.369999885559082,15.319999694824219,14.569999694824219,-5.205,-4.896,false
