id,validationRank,sideScope,candidateMode,sourcePolicy,featureSet,estimators,maxDepth,learningRate,minLeafFrac,minLeafAbs,minSignalStrengthF,minCoveragePct,minExtremeCount,minExpectedTheoryReturnPct,validationTradeCount,validationTotalReturnPct,validationSharpe,validationMaxDrawdownPct,validationWorstFoldReturnPct,validationColdTrades,validationColdReturnPct,validationWarmTrades,validationWarmReturnPct,holdoutPredictionMax,holdoutWeatherEligibleCount,holdoutThresholdEligibleCount,holdoutCandidateCount,holdoutTradeCount,holdoutTotalReturnPct,holdoutSharpe,holdoutMaxDrawdownPct,holdoutWinRatePct,holdoutColdTrades,holdoutColdReturnPct,holdoutWarmTrades,holdoutWarmReturnPct
strict-theory-gbt__all__consensus__allConfirmed__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.064,-7473.52,all,consensus,allConfirmed,weatherSourceGroup,20,2,0.06,0.1,10,8,0.55,0,0.064,2,17.94,4.17,0,17.94,1,14.98,1,2.57,1.0846,107,37,9,4,-0.64,-0.06,-7.46,50,0,0,4,-0.64
strict-theory-gbt__all__consensus__allConfirmed__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.25,-7473.52,all,consensus,allConfirmed,weatherSourceGroup,20,2,0.06,0.1,10,8,0.55,0,0.25,2,17.94,4.17,0,17.94,1,14.98,1,2.57,1.0846,107,35,9,4,-0.64,-0.06,-7.46,50,0,0,4,-0.64
strict-theory-gbt__all__consensus__allConfirmed__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.5,-7473.52,all,consensus,allConfirmed,weatherSourceGroup,20,2,0.06,0.1,10,8,0.55,0,0.5,2,17.94,4.17,0,17.94,1,14.98,1,2.57,1.0846,107,20,6,4,-0.64,-0.06,-7.46,50,0,0,4,-0.64
strict-theory-gbt__all__consensus__allConfirmed__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr1,-7473.52,all,consensus,allConfirmed,weatherSourceGroup,20,2,0.06,0.1,10,8,0.55,0,1,2,17.94,4.17,0,17.94,1,14.98,1,2.57,1.0846,107,16,4,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__allConfirmed__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.064,-7473.52,all,consensus,allConfirmed,weatherSourceGroup,20,2,0.06,0.1,10,8,0.7,0,0.064,2,17.94,4.17,0,17.94,1,14.98,1,2.57,1.0846,86,31,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__allConfirmed__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.25,-7473.52,all,consensus,allConfirmed,weatherSourceGroup,20,2,0.06,0.1,10,8,0.7,0,0.25,2,17.94,4.17,0,17.94,1,14.98,1,2.57,1.0846,86,30,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__allConfirmed__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.5,-7473.52,all,consensus,allConfirmed,weatherSourceGroup,20,2,0.06,0.1,10,8,0.7,0,0.5,2,17.94,4.17,0,17.94,1,14.98,1,2.57,1.0846,86,15,3,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__allConfirmed__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr1,-7473.52,all,consensus,allConfirmed,weatherSourceGroup,20,2,0.06,0.1,10,8,0.7,0,1,2,17.94,4.17,0,17.94,1,14.98,1,2.57,1.0846,86,13,3,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr1,-7497.33,all,consensus,longHistoryCore,weatherOnly,20,2,0.06,0.1,10,8,0.55,0,1,1,2.57,0,0,2.57,0,0,1,2.57,0.9584,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr1,-7497.33,all,consensus,longHistoryCore,weatherOnly,20,2,0.06,0.1,10,8,0.7,0,1,1,2.57,0,0,2.57,0,0,1,2.57,0.9584,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr1,-7497.33,all,consensus,longHistoryCore,weatherSourceGroup,20,2,0.06,0.1,10,8,0.55,0,1,1,2.57,0,0,2.57,0,0,1,2.57,0.9584,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr1,-7497.33,all,consensus,longHistoryCore,weatherSourceGroup,20,2,0.06,0.1,10,8,0.7,0,1,1,2.57,0,0,2.57,0,0,1,2.57,0.9584,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherOnly__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.064,-7497.33,warm-short,consensus,longHistoryCore,weatherOnly,20,2,0.06,0.1,10,8,0.55,0,0.064,1,2.57,0,0,2.57,0,0,1,2.57,2.7785,53,2,1,1,-0.06,0,-0.06,0,0,0,1,-0.06
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherOnly__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.25,-7497.33,warm-short,consensus,longHistoryCore,weatherOnly,20,2,0.06,0.1,10,8,0.55,0,0.25,1,2.57,0,0,2.57,0,0,1,2.57,2.7785,53,2,1,1,-0.06,0,-0.06,0,0,0,1,-0.06
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherOnly__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.064,-7497.33,warm-short,consensus,longHistoryCore,weatherOnly,20,2,0.06,0.1,10,8,0.7,0,0.064,1,2.57,0,0,2.57,0,0,1,2.57,2.7785,46,2,1,1,-0.06,0,-0.06,0,0,0,1,-0.06
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherOnly__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.25,-7497.33,warm-short,consensus,longHistoryCore,weatherOnly,20,2,0.06,0.1,10,8,0.7,0,0.25,1,2.57,0,0,2.57,0,0,1,2.57,2.7785,46,2,1,1,-0.06,0,-0.06,0,0,0,1,-0.06
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherOnly__e20__d2__lr0.06__lf0.2__sig8__cov0.55__ex0__thr0.064,-7497.33,warm-short,consensus,longHistoryCore,weatherOnly,20,2,0.06,0.2,10,8,0.55,0,0.064,1,2.57,0,0,2.57,0,0,1,2.57,1.5922,53,17,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherOnly__e20__d2__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.064,-7497.33,warm-short,consensus,longHistoryCore,weatherOnly,20,2,0.06,0.2,10,8,0.7,0,0.064,1,2.57,0,0,2.57,0,0,1,2.57,1.5922,46,17,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.064,-7497.33,warm-short,consensus,longHistoryCore,weatherSourceGroup,20,2,0.06,0.1,10,8,0.55,0,0.064,1,2.57,0,0,2.57,0,0,1,2.57,2.7785,53,2,1,1,-0.06,0,-0.06,0,0,0,1,-0.06
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.25,-7497.33,warm-short,consensus,longHistoryCore,weatherSourceGroup,20,2,0.06,0.1,10,8,0.55,0,0.25,1,2.57,0,0,2.57,0,0,1,2.57,2.7785,53,2,1,1,-0.06,0,-0.06,0,0,0,1,-0.06
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.064,-7497.33,warm-short,consensus,longHistoryCore,weatherSourceGroup,20,2,0.06,0.1,10,8,0.7,0,0.064,1,2.57,0,0,2.57,0,0,1,2.57,2.7785,46,2,1,1,-0.06,0,-0.06,0,0,0,1,-0.06
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherSourceGroup__e20__d2__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.25,-7497.33,warm-short,consensus,longHistoryCore,weatherSourceGroup,20,2,0.06,0.1,10,8,0.7,0,0.25,1,2.57,0,0,2.57,0,0,1,2.57,2.7785,46,2,1,1,-0.06,0,-0.06,0,0,0,1,-0.06
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherSourceGroup__e20__d2__lr0.06__lf0.2__sig8__cov0.55__ex0__thr0.064,-7497.33,warm-short,consensus,longHistoryCore,weatherSourceGroup,20,2,0.06,0.2,10,8,0.55,0,0.064,1,2.57,0,0,2.57,0,0,1,2.57,1.5922,53,17,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__warm-short__consensus__longHistoryCore__weatherSourceGroup__e20__d2__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.064,-7497.33,warm-short,consensus,longHistoryCore,weatherSourceGroup,20,2,0.06,0.2,10,8,0.7,0,0.064,1,2.57,0,0,2.57,0,0,1,2.57,1.5922,46,17,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.55,0,0.064,0,0,0,0,0,0,0,0,0,-0.5875,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.55,0,0.25,0,0,0,0,0,0,0,0,0,-0.5875,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.55,0,0.5,0,0,0,0,0,0,0,0,0,-0.5875,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.55,0,1,0,0,0,0,0,0,0,0,0,-0.5875,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.55__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.55,8,0.064,0,0,0,0,0,0,0,0,0,-0.5875,51,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.55__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.55,8,0.25,0,0,0,0,0,0,0,0,0,-0.5875,51,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.55__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.55,8,0.5,0,0,0,0,0,0,0,0,0,-0.5875,51,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.55__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.55,8,1,0,0,0,0,0,0,0,0,0,-0.5875,51,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.7,0,0.064,0,0,0,0,0,0,0,0,0,-0.5875,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.7,0,0.25,0,0,0,0,0,0,0,0,0,-0.5875,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.7,0,0.5,0,0,0,0,0,0,0,0,0,-0.5875,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.7__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.7,0,1,0,0,0,0,0,0,0,0,0,-0.5875,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.7__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.7,8,0.064,0,0,0,0,0,0,0,0,0,-0.5875,47,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.7__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.7,8,0.25,0,0,0,0,0,0,0,0,0,-0.5875,47,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.7__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.7,8,0.5,0,0,0,0,0,0,0,0,0,-0.5875,47,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig8__cov0.7__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,8,0.7,8,1,0,0,0,0,0,0,0,0,0,-0.5875,47,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.55,0,0.064,0,0,0,0,0,0,0,0,0,-0.5875,52,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.55,0,0.25,0,0,0,0,0,0,0,0,0,-0.5875,52,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.55,0,0.5,0,0,0,0,0,0,0,0,0,-0.5875,52,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.55,0,1,0,0,0,0,0,0,0,0,0,-0.5875,52,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.55__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.55,8,0.064,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.55__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.55,8,0.25,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.55__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.55,8,0.5,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.55__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.55,8,1,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.7__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.7,0,0.064,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.7__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.7,0,0.25,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.7__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.7,0,0.5,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.7__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.7,0,1,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.7__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.7,8,0.064,0,0,0,0,0,0,0,0,0,-0.5875,46,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.7__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.7,8,0.25,0,0,0,0,0,0,0,0,0,-0.5875,46,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.7__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.7,8,0.5,0,0,0,0,0,0,0,0,0,-0.5875,46,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.1__sig12__cov0.7__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.1,10,12,0.7,8,1,0,0,0,0,0,0,0,0,0,-0.5875,46,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.55,0,0.064,0,0,0,0,0,0,0,0,0,-0.5875,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.55,0,0.25,0,0,0,0,0,0,0,0,0,-0.5875,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.55,0,0.5,0,0,0,0,0,0,0,0,0,-0.5875,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.55,0,1,0,0,0,0,0,0,0,0,0,-0.5875,77,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.55__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.55,8,0.064,0,0,0,0,0,0,0,0,0,-0.5875,51,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.55__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.55,8,0.25,0,0,0,0,0,0,0,0,0,-0.5875,51,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.55__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.55,8,0.5,0,0,0,0,0,0,0,0,0,-0.5875,51,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.55__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.55,8,1,0,0,0,0,0,0,0,0,0,-0.5875,51,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.7,0,0.064,0,0,0,0,0,0,0,0,0,-0.5875,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.7,0,0.25,0,0,0,0,0,0,0,0,0,-0.5875,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.7,0,0.5,0,0,0,0,0,0,0,0,0,-0.5875,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.7__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.7,0,1,0,0,0,0,0,0,0,0,0,-0.5875,63,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.7,8,0.064,0,0,0,0,0,0,0,0,0,-0.5875,47,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.7,8,0.25,0,0,0,0,0,0,0,0,0,-0.5875,47,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.7,8,0.5,0,0,0,0,0,0,0,0,0,-0.5875,47,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig8__cov0.7__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,8,0.7,8,1,0,0,0,0,0,0,0,0,0,-0.5875,47,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,12,0.55,0,0.064,0,0,0,0,0,0,0,0,0,-0.5875,52,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,12,0.55,0,0.25,0,0,0,0,0,0,0,0,0,-0.5875,52,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,12,0.55,0,0.5,0,0,0,0,0,0,0,0,0,-0.5875,52,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig12__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,12,0.55,0,1,0,0,0,0,0,0,0,0,0,-0.5875,52,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig12__cov0.55__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,12,0.55,8,0.064,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e6__d1__lr0.06__lf0.2__sig12__cov0.55__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,6,1,0.06,0.2,10,12,0.55,8,0.25,0,0,0,0,0,0,0,0,0,-0.5875,49,0,0,0,0,0,0,0,0,0,0,0
