scenario,date,split,componentVariant,sourceAction,optimizedLiveAction,optimizedLiveScale,position,indexFraction,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,returnPct,equity,equityPct
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-02-21,validation,summer-alpha,,,1,0,1,12.5,-0.0024,-0.0024,0,-0.0024,288628.61,188.6286
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-02-22,train,winter-alpha,confirm-scaled,confirm-scaled,1.293,-0.5625,0.4375,-2.0457,2.272,2.1447,0.018,2.1267,294766.88,194.7669
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-02-23,train,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,-6.5725,-0.025,3.6861,0,3.6861,305632.28,205.6323
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-02-26,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.5625,0.4375,2.6956,-0.3008,-1.6479,0,-1.6479,300595.76,200.5958
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-02-27,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.5625,0.4375,3.5211,0.1947,-1.8954,0,-1.8954,294898.27,194.8983
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-02-28,train,winter-alpha,no-reversion,no-reversion,1,0,1,3.4632,-0.2313,-0.2313,0.018,-0.2493,294163.09,194.1631
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-02-29,train,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,-1.1357,0.4632,0.8415,0.018,0.8235,296585.52,196.5855
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-01,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.3437,0.6563,-0.7255,1.0798,0.958,0.007,0.951,299406.05,199.4061
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-04,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.3437,0.6563,5.3593,-0.1735,-1.9561,0,-1.9561,293549.37,193.5494
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-05,train,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,1.2139,-1.1576,-1.1893,0.007,-1.1963,290037.64,190.0376
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-06,train,winter-alpha,adverse-shrunk,adverse-shrunk,0.8649,-0.5625,0.4375,-1.2564,0.5531,0.9487,0,0.9487,292789.23,192.7892
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-07,train,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,-7.2875,1.0932,4.5775,0,4.5775,306191.65,206.1917
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-08,train,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,0.6238,-0.7741,-0.6896,0,-0.6896,304080.16,204.0802
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-11,train,winter-alpha,no-reversion,no-reversion,1,0,1,-2.7278,-0.1394,-0.1394,0.018,-0.1574,303601.53,203.6015
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-12,validation,summer-alpha,,,1,0,1,-2.5583,1.1394,1.1394,0,1.1394,307060.77,207.0608
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-13,validation,summer-alpha,,,1,0,1,-3.2672,-0.2735,-0.2735,0,-0.2735,306220.96,206.221
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-14,validation,summer-alpha,,,1,0,1,5.006,-0.2229,-0.2229,0,-0.2229,305538.39,205.5384
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-15,validation,summer-alpha,,,1,0,1,-4.9397,-0.7911,-0.7911,0,-0.7911,303121.28,203.1213
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-18,validation,summer-alpha,,,1,0,1,2.9003,0.6905,0.6905,0,0.6905,305214.33,205.2143
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-19,validation,summer-alpha,,,1,0,1,2.4075,0.4972,0.4972,0,0.4972,306731.85,206.7319
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-20,validation,summer-alpha,,,1,0,1,-2.5803,0.9375,0.9375,0,0.9375,309607.47,209.6075
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-21,validation,summer-alpha,,,1,0,1,-0.9417,0.3577,0.3577,0,0.3577,310714.93,210.7149
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-22,validation,summer-alpha,,,1,0,1,-1.426,-0.086,-0.086,0,-0.086,310447.72,210.4477
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-25,validation,summer-alpha,,,1,0,1,-2.6522,-0.2713,-0.2713,0,-0.2713,309605.47,209.6055
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-26,validation,summer-alpha,,,1,0,1,-2.4768,-0.2899,-0.2899,0,-0.2899,308707.93,208.7079
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-27,validation,summer-alpha,,,1,0,1,9.0794,0.7717,0.7717,0,0.7717,311090.23,211.0902
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-03-28,train,winter-alpha,adverse-shrunk,adverse-shrunk,0.8251,0.2063,0.7937,1.5331,-0.0515,0.2754,0.0066,0.2688,311926.44,211.9264
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-01,validation,winter-alpha,no-reversion,no-reversion,1,0,1,5.628,-0.0589,-0.0589,0.0066,-0.0655,311722.12,211.7221
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-02,validation,summer-alpha,,,1,0,1,1.3609,-0.6991,-0.6991,0,-0.6991,309542.87,209.5429
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-03,validation,summer-alpha,,,1,0,1,-1.1278,0.1173,0.1173,0,0.1173,309905.97,209.906
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-04,validation,summer-alpha,,,1,0,1,-3.6393,-1.2922,-1.2922,0,-1.2922,305901.36,205.9014
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-05,validation,summer-alpha,,,1,0,1,0.6201,1.0868,1.0868,0,1.0868,309225.9,209.2259
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-08,validation,summer-alpha,,,1,0,1,3.3053,0.0396,0.0396,0,0.0396,309348.35,209.3484
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-09,validation,summer-alpha,,,1,0,1,1.5184,0.1696,0.1696,0,0.1696,309873.01,209.873
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-10,validation,summer-alpha,,,1,0,1,0.6944,-0.947,-0.947,0,-0.947,306938.51,206.9385
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-11,validation,summer-alpha,,,1,0,1,-6.4191,0.8998,0.8998,0,0.8998,309700.34,209.7003
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-12,validation,summer-alpha,,,1,0,1,0.3401,-1.4136,-1.4136,0,-1.4136,305322.42,205.3224
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-15,validation,summer-alpha,,,1,0,1,-4.4633,-1.3448,-1.3448,0,-1.3448,301216.44,201.2164
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-16,validation,summer-alpha,,,1,0,1,2.4246,-0.1421,-0.1421,0,-0.1421,300788.41,200.7884
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-17,validation,summer-alpha,,,1,0,1,-1.1547,-0.7236,-0.7236,0,-0.7236,298611.91,198.6119
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-18,validation,summer-alpha,,,1,0,1,2.6285,-0.2933,-0.2933,0,-0.2933,297736.08,197.7361
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-19,validation,summer-alpha,,,1,0,1,-0.2846,-1.086,-1.086,0,-1.086,294502.67,194.5027
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-22,validation,summer-alpha,,,1,0,1,2.226,0.896,0.896,0,0.896,297141.41,197.1414
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-23,validation,summer-alpha,,,1,0,1,1.1725,1.305,1.305,0,1.305,301019.11,201.0191
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-24,validation,summer-alpha,,,1,0,1,-8.7748,0.0089,0.0089,0,0.0089,301045.9,201.0459
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-25,validation,summer-alpha,,,1,0.35,0.65,-0.9074,-0.4264,-0.5947,0.0112,-0.6059,299221.86,199.2219
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-26,validation,summer-alpha,,,1,0.35,0.65,-1.4652,1.1099,0.2086,0,0.2086,299846.04,199.846
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-29,validation,summer-alpha,,,1,0.35,0.65,25.7745,0.3592,9.2546,0,9.2546,327595.59,227.5956
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-04-30,validation,summer-alpha,none,none,1,-0.4,0.6,-1.9212,-1.644,-0.2179,0.024,-0.2419,326803.13,226.8031
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-01,validation,summer-alpha,none,none,1,-0.4,0.6,-2.9633,-0.4009,0.9448,0,0.9448,329890.77,229.8908
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-02,validation,summer-alpha,none,none,1,-0.4,0.6,5.3313,0.9999,-1.5326,0,-1.5326,324834.86,224.8349
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-03,validation,summer-alpha,,,1,0,1,5.258,1.3968,1.3968,0.0128,1.384,329330.58,229.3306
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-06,validation,summer-alpha,none,none,1,-0.4,0.6,2.4743,1.0289,-0.3724,0.0128,-0.3852,328062,228.062
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-07,validation,summer-alpha,none,none,1,-0.4,0.6,0.5467,0.1146,-0.1499,0,-0.1499,327570.23,227.5702
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-08,validation,summer-alpha,none,none,1,-0.5,0.5,-0.9062,-0.0088,0.4487,0.0032,0.4455,329029.56,229.0296
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-09,validation,summer-alpha,,,1,0,1,5.2126,0.5035,0.5035,0.016,0.4875,330633.58,230.6336
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-10,validation,summer-alpha,,,1,0,1,-2.1295,0.145,0.145,0,0.145,331113,231.113
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-13,validation,summer-alpha,,,1,0.35,0.65,5.7282,0.0534,2.0396,0.0112,2.0284,337829.29,237.8293
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-14,validation,summer-alpha,,,1,0.35,0.65,-1.554,0.5066,-0.2146,0,-0.2146,337104.31,237.1043
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-15,validation,summer-alpha,,,1,0.35,0.65,3.0717,1.2852,1.9105,0,1.9105,343544.69,243.5447
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-16,validation,summer-alpha,none,none,1,-0.2,0.8,3.2699,-0.1915,-0.8072,0.0176,-0.8248,340711.13,240.7111
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-17,validation,summer-alpha,none,none,1,-0.4,0.6,5.2505,0.1099,-2.0343,0.0064,-2.0407,333758.24,233.7582
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-20,validation,summer-alpha,none,none,1,-0.4,0.6,4.7601,0.2177,-1.7734,0,-1.7734,327839.37,227.8394
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-21,validation,summer-alpha,none,none,1,-0.4,0.6,-2.908,0.2547,1.316,0,1.316,332153.74,232.1537
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-22,validation,summer-alpha,,,1,0,1,6.4021,-0.2379,-0.2379,0.0128,-0.2507,331321.03,231.321
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-23,validation,summer-alpha,none,none,1,-0.4,0.6,-6.5095,-0.682,2.1946,0.0128,2.1818,338549.79,238.5498
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-24,validation,summer-alpha,,,1,0,1,-5.1562,0.7351,0.7351,0.0128,0.7223,340995.13,240.9951
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-28,validation,summer-alpha,,,1,0,1,2.7778,0.1384,0.1384,0,0.1384,341467.07,241.4671
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-29,validation,summer-alpha,,,1,0.35,0.65,-3.7452,-0.7007,-1.7663,0.0112,-1.7775,335397.49,235.3975
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-30,validation,summer-alpha,,,1,0.35,0.65,3.1689,-0.7536,0.6193,0,0.6193,337474.61,237.4746
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-05-31,validation,summer-alpha,,,1,0.35,0.65,0.5832,0.6982,0.658,0,0.658,339695.19,239.6952
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-03,validation,summer-alpha,,,1,0,1,6.5327,0.1542,0.1542,0.0112,0.143,340180.96,240.181
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-04,validation,summer-alpha,none,none,1,-0.5,0.5,-6.1684,0.1488,3.1586,0.016,3.1426,350871.49,250.8715
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-05,validation,summer-alpha,,,1,0,1,6.6125,1.3591,1.3591,0.016,1.3431,355584.04,255.584
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-06,validation,summer-alpha,,,1,0,1,2.3214,-0.021,-0.021,0,-0.021,355509.37,255.5094
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-07,validation,summer-alpha,,,1,0,1,3.4385,-0.122,-0.122,0,-0.122,355075.65,255.0756
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-10,validation,summer-alpha,,,1,0,1,-0.4112,0.3412,0.3412,0,0.3412,356287.16,256.2872
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-11,validation,summer-alpha,,,1,0.35,0.65,7.6738,0.32,2.8938,0.0112,2.8826,366557.5,266.5575
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-12,validation,summer-alpha,,,1,0.35,0.65,-2.6846,0.9248,-0.3385,0,-0.3385,365316.7,265.3167
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-13,validation,summer-alpha,,,1,0.35,0.65,-2.8243,0.2628,-0.8177,0,-0.8177,362329.51,262.3295
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-14,validation,summer-alpha,,,1,0,1,-2.636,0.1671,0.1671,0.0112,0.1559,362894.38,262.8944
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-17,validation,summer-alpha,,,1,0,1,-3.228,0.8803,0.8803,0,0.8803,366088.94,266.0889
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-18,validation,summer-alpha,,,1,0,1,4.34,0.2192,0.2192,0,0.2192,366891.4,266.8914
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-20,validation,summer-alpha,,,1,0,1,-5.7752,-0.3774,-0.3774,0,-0.3774,365506.76,265.5068
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-21,validation,summer-alpha,,,1,0,1,-1.3134,-0.2335,-0.2335,0,-0.2335,364653.3,264.6533
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-24,validation,summer-alpha,,,1,0,1,3.9187,-0.4353,-0.4353,0,-0.4353,363065.96,263.066
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-25,validation,summer-alpha,,,1,0,1,-1.9566,0.5602,0.5602,0,0.5602,365099.86,265.0999
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-26,validation,summer-alpha,,,1,0,1,-4.6444,0.1327,0.1327,0,0.1327,365584.34,265.5843
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-27,validation,summer-alpha,,,1,0,1,2.1689,0.1736,0.1736,0,0.1736,366219,266.219
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-06-28,validation,summer-alpha,,,1,0,1,-3.1285,-0.4175,-0.4175,0,-0.4175,364690.04,264.69
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-01,validation,summer-alpha,,,1,0,1,-4.729,0.3077,0.3077,0,0.3077,365812.19,265.8122
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-02,validation,summer-alpha,,,1,0,1,-1.7353,0.7274,0.7274,0,0.7274,368473.1,268.4731
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-03,validation,summer-alpha,,,1,0,1,-0.6982,0.5272,0.5272,0,0.5272,370415.69,270.4157
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-05,validation,summer-alpha,,,1,0,1,-4.0943,0.6891,0.6891,0,0.6891,372968.23,272.9682
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-08,validation,summer-alpha,,,1,0.35,0.65,2.0267,0.1268,0.7918,0.0112,0.7806,375879.62,275.8796
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-09,validation,summer-alpha,,,1,0.35,0.65,-0.9298,0.1024,-0.2589,0,-0.2589,374906.47,274.9065
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-10,validation,summer-alpha,,,1,0.35,0.65,-0.6399,0.9803,0.4132,0,0.4132,376455.58,276.4556
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-11,validation,summer-alpha,,,1,0,1,-2.6192,-1.1261,-1.1261,0.0112,-1.1373,372174.15,272.1742
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-12,validation,summer-alpha,,,1,0,1,2.6896,0.6159,0.6159,0,0.6159,374466.37,274.4664
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-15,validation,summer-alpha,,,1,0,1,-7.3422,0.2946,0.2946,0,0.2946,375569.55,275.5695
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-16,validation,summer-alpha,,,1,0,1,1.3902,0.46,0.46,0,0.46,377297.17,277.2972
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-17,validation,summer-alpha,,,1,0,1,-6.9927,-1.701,-1.701,0,-1.701,370879.34,270.8793
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-18,validation,summer-alpha,,,1,0,1,4.4226,-0.7027,-0.7027,0,-0.7027,368273.18,268.2732
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-19,validation,summer-alpha,,,1,0,1,0.1412,-0.7103,-0.7103,0,-0.7103,365657.33,265.6573
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-22,validation,summer-alpha,,,1,0,1,5.7801,1.1305,1.1305,0,1.1305,369791.09,269.7911
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-23,validation,summer-alpha,,,1,0,1,-2.8432,-0.2049,-0.2049,0,-0.2049,369033.39,269.0334
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-24,validation,summer-alpha,,,1,0.35,0.65,-3.2007,-2.5452,-2.7746,0.0112,-2.7858,358752.85,258.7529
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-25,validation,summer-alpha,,,1,0.35,0.65,-3.59,-0.6313,-1.6668,0,-1.6668,352773.16,252.7732
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-26,validation,summer-alpha,,,1,0.35,0.65,-1.7148,1.1095,0.121,0,0.121,353200.02,253.2
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-29,validation,summer-alpha,,,1,0,1,-4.9352,0.0969,0.0969,0.0112,0.0857,353502.71,253.5027
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-30,validation,summer-alpha,,,1,0,1,11.484,-0.6931,-0.6931,0,-0.6931,351052.58,251.0526
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-07-31,validation,summer-alpha,none,none,1,-0.4,0.6,-4.2333,1.8419,2.7985,0.0128,2.7857,360831.85,260.8319
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-08-01,validation,summer-alpha,,,1,0,1,-3.3399,-1.5628,-1.5628,0.0128,-1.5756,355146.59,255.1466
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-08-02,validation,summer-alpha,none,none,1,-0.5,0.5,-0.0508,-1.9399,-0.9445,0.016,-0.9605,351735.4,251.7354
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-08-05,validation,summer-alpha,,,1,0,1,-1.271,-2.9772,-2.9772,0.016,-2.9932,341207.26,241.2073
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-08-06,validation,summer-alpha,,,1,0,1,3.5015,0.9719,0.9719,0,0.9719,344523.45,244.5235
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2024-08-07,validation,summer-alpha,,,1,0,1,5.0746,-0.7739,-0.7739,0,-0.7739,341857.19,241.8572
